Nitrogen Oxide,Ozone,PM2.5,PM10
11.30766,72.84305,9.2,9.2
17.21824,65.70842,10.6,10.6
18.5546,68.05337,11.3,11.3
26.46996,60.91874,11.2,11.2
15.57444,68.25294,7.9,7.9
38.24044,48.24605,4.6,4.6
38.34323,46.5497,6,6
23.48885,54.68218,3.6,3.6
16.70473,59.32218,6,6
6.21849,69.55015,6.3,6.3
4.06072,72.5437,7.1,7.1
3.08391,73.64133,6.9,6.9
5.68778,72.24434,2.9,2.9
6.85313,71.04692,2.8,2.8
21.57683,52.43702,3.1,3.1
38.51727,40.01379,1.4,1.4
29.45441,45.65164,0.6,0.6
16.83861,58.32433,2,2
14.88164,60.66928,2.5,2.5
14.10899,63.16391,2.4,2.4
23.58447,56.17896,2.3,2.3
28.01334,53.53465,4.9,4.9
25.74703,57.82541,1.9,1.9
24.45944,61.66713,3.4,3.4
20.59715,67.10541,4.7,4.7
20.95813,68.20305,5.7,5.7
26.41688,63.96219,1.6,1.6
27.49793,63.26369,4.7,4.7
32.13239,59.42197,2.7,2.7
39.23828,52.68648,4.1,4.1
42.84335,46.10067,4.9,4.9
51.80293,25.64475,5.1,5.1
27.70352,32.48002,3.6,3.6
16.11759,47.74712,3.7,3.7
12.30694,52.5368,2.5,2.5
9.37221,54.98154,3.5,3.5
13.79996,48.62856,4.8,4.8
12.56449,56.27874,5.8,5.8
20.77118,69.74972,2.2,2.2
41.95499,49.19401,3.6,3.6
47.21198,50.09207,2.9,2.9
38.7592,57.67573,3,3
39.63561,55.82971,2.9,2.9
36.49193,57.02713,3.3,3.3
40.40826,51.58885,4.9,4.9
43.0891,47.8968,8.2,8.2
39.42953,49.14411,9.7,9.7
34.79077,50.64089,6.9,6.9
37.93444,50.49121,5.8,5.8
41.80056,50.591,4.3,4.3
31.28611,54.78197,4.3,4.3
23.40039,56.72777,3.3,3.3
26.23424,52.33723,2.6,2.6
19.22541,55.08132,1.2,1.2
15.56536,55.92949,1.3,1.3
19.37936,50.69078,0.7,0.7
14.32893,54.68218,-2,-2
7.47309,61.31788,-0.3,-0.3
23.03941,37.71873,1.3,1.3
27.31719,26.94195,2.3,2.3
21.8535,35.45694,4.3,4.3
8.109,60.60276,1.3,1.3
20.86155,51.28949,9.7,9.7
48.48761,37.81852,8.4,8.4
59.58968,33.17851,10.6,10.6
59.43476,33.57765,8.9,8.9
68.10986,29.13722,12.2,12.2
60.7257,31.33249,6.5,6.5
61.34535,32.82927,9.7,9.7
61.24208,34.22626,7.9,7.9
56.74961,37.71873,6.2,6.2
42.03293,49.34368,7.7,7.7
45.80246,48.5953,9.6,9.6
48.22943,47.99659,8.4,8.4
53.75464,43.30669,8.7,8.7
51.68914,48.49551,7.5,7.5
51.17276,47.29809,6.3,6.3
54.21938,40.16346,7.3,7.3
45.80246,46.20046,7.6,7.6
31.44724,56.77767,3.2,3.2
18.27968,71.1966,6.7,6.7
13.42575,75.188,2.5,2.5
10.68896,79.37897,2.1,2.1
12.49628,76.63488,3.2,3.2
13.15035,76.56836,1.6,1.6
14.38965,73.90742,1.5,1.5
19.65811,60.07057,5.1,5.1
48.00853,35.72303,8.8,8.8
48.99108,40.06368,12.1,12.1
43.40371,42.45852,9.8,9.8
59.3377,38.6168,8.5,8.5
56.54402,41.76002,12.7,12.7
60.16582,39.36518,10.6,10.6
80.49665,27.74023,10.2,10.2
82.15239,29.2869,12.8,12.8
59.07952,34.32604,12.6,12.6
57.47541,32.08088,15.1,15.1
44.59376,38.46712,11.3,11.3
51.37071,33.2783,13.9,13.9
50.28441,34.17636,12.6,12.6
55.40608,30.03529,12.9,12.9
45.37024,33.9269,7.9,7.9
44.69799,35.12432,10.5,10.5
30.67793,47.04863,10.8,10.8
17.79629,56.5282,9.4,9.4
12.41595,62.86455,8.3,8.3
10.45038,63.46326,7.6,7.6
7.91488,65.95789,8.5,8.5
10.00238,63.46326,9.5,9.5
17.45156,54.48261,7.2,7.2
13.46304,68.00348,2.4,2.4
35.1594,53.03573,3.5,3.5
50.22751,43.75572,10.1,10.1
53.43764,41.46067,9,9
47.48307,43.35658,5.6,5.6
55.45772,36.42153,5.8,5.8
55.87178,38.06798,6.2,6.2
55.66475,36.07228,4.5,4.5
63.38025,34.17636,5,5
49.65758,39.66454,4,4
42.14959,48.29594,5.7,5.7
37.74893,51.63874,6.3,6.3
36.55696,50.89035,7.1,7.1
69.02356,34.32604,2.5,2.5
101.69767,16.96345,4.4,4.4
99.21189,10.42753,3.6,3.6
94.13803,8.6813,2.1,2.1
59.60019,25.99399,0.7,0.7
32.00043,38.31744,-0.1,-0.1
20.29784,45.85121,-2.4,-2.4
11.39181,55.03143,-0.1,-0.1
7.14558,63.96219,-1.9,-1.9
6.28256,64.26154,-0.9,-0.9
12.77295,66.65638,-0.4,-0.4
10.73869,79.92779,4.2,4.2
28.3772,68.45251,5.4,5.4
35.01692,63.81251,6.4,6.4
28.16873,66.20735,5.8,5.8
32.3705,60.36993,5,5
37.14362,54.98154,7.9,7.9
38.02528,58.32433,3.3,3.3
37.19573,59.47186,3.5,3.5
37.81825,58.27444,3.8,3.8
33.51178,61.2181,6,6
28.99828,65.25939,2.7,2.7
28.48047,65.95789,5.6,5.6
31.17805,63.66283,11,11
28.37672,64.76047,9.8,9.8
28.84337,64.16176,5,5
26.76783,64.01208,5.7,5.7
25.10778,62.86455,8.2,8.2
21.6844,64.5609,6,6
11.4138,73.69122,7.4,7.4
8.71526,74.98843,7.1,7.1
6.84723,77.08391,3,3
7.2632,75.48735,7.2,7.2
6.84803,75.57051,7.6,7.6
8.8536,72.17782,3.5,3.5
24.40493,47.84691,1.3,1.3
69.11153,22.6512,3.4,3.4
95.64413,12.37334,3.4,3.4
73.0575,18.80947,5.5,5.5
77.52319,17.01334,6.4,6.4
67.45005,23.10023,8.5,8.5
76.64057,20.55571,6.5,6.5
63.50361,28.78797,5.5,5.5
57.94732,36.37163,4.6,4.6
58.93417,34.42583,3.4,3.4
52.75536,40.21336,4.3,4.3
44.9667,48.49551,3.5,3.5
33.54286,60.07057,6,6
20.77023,71.09681,4.6,4.6
25.5467,65.25939,6.1,6.1
29.12977,54.38283,5,5
29.54478,53.43487,7.5,7.5
24.04108,59.72132,4.2,4.2
11.16374,71.34628,7.8,7.8
7.58115,75.68692,8.3,8.3
5.39994,79.12951,5.1,5.1
5.40042,79.62843,3.3,3.3
5.46911,81.15847,5.6,5.6
7.13108,81.95675,5.8,5.8
44.06065,29.18711,11.9,11.9
44.52922,27.88991,10.1,10.1
55.45342,22.85077,11.2,11.2
70.43498,18.46023,14,14
70.43498,14.76818,18.9,18.9
101.90708,6.78538,19.2,19.2
54.82946,13.12173,18.8,18.8
81.98362,7.48388,15.2,15.2
96.54922,11.77463,10.7,10.7
98.0577,18.01119,11.7,11.7
116.83654,16.6641,13.1,13.1
93.53177,18.75958,12.4,12.4
77.35393,19.20861,20,20
69.4467,23.10023,27.5,27.5
97.69337,14.6185,12.6,12.6
72.828,18.31055,12.2,12.2
65.2851,20.10668,10.6,10.6
31.78384,40.31314,5,5
22.68082,45.75142,3.1,3.1
10.404,49.74282,4.9,4.9
19.97606,42.40863,4.9,4.9
7.75041,51.98799,4.5,4.5
28.0908,43.9054,4.6,4.6
9.3636,60.7358,3,3
27.62128,41.2611,1.9,1.9
26.78743,45.45207,2.2,2.2
21.47164,51.13981,2.7,2.7
19.90817,55.77982,2.8,2.8
33.56246,49.94239,5.1,5.1
52.79313,39.21551,5.6,5.6
51.75082,41.46067,5.1,5.1
53.10582,39.66454,7.1,7.1
58.68219,39.36518,6,6
62.17394,43.75572,9.2,9.2
67.95878,43.30669,7.1,7.1
71.91956,42.75787,8.1,8.1
72.49283,32.43013,10.1,10.1
81.19614,23.05034,9.7,9.7
66.55165,27.49077,4.4,4.4
62.3824,21.00474,5.5,5.5
66.18684,15.61635,10.2,10.2
50.39581,19.45808,9.8,9.8
19.90817,37.86841,10.6,10.6
33.19765,32.67959,10.9,10.9
22.93088,39.01594,12.9,12.9
36.37671,33.9269,13,13
41.6925,32.39686,12.1,12.1
46.20919,28.47199,11.9,11.9
17.84028,60.86885,5.6,5.6
30.82854,49.94239,5.1,5.1
46.21652,37.31959,7.1,7.1
49.6595,38.21766,5.7,5.7
49.50267,35.62325,7.6,7.6
51.79815,34.17636,5.9,5.9
55.1369,33.37808,8.1,8.1
52.68507,35.52346,6,6
59.77901,31.33249,3.5,3.5
59.62267,40.5626,3.4,3.4
70.94275,38.21766,5.5,5.5
66.82132,38.26755,4.6,4.6
105.42226,23.64905,10.7,10.7
128.68734,16.6641,10.8,10.8
122.5836,13.07184,4.7,4.7
168.43531,3.84172,4.5,4.5
164.99233,1.69635,3.9,3.9
106.77822,4.29076,3.7,3.7
68.22987,9.3299,0.3,0.3
65.15218,10.32775,3.8,3.8
40.11325,19.90711,2.9,2.9
25.40326,37.02024,2.7,2.7
12.10166,51.35601,2.1,2.1
20.79525,43.37321,1,1
47.65998,24.99614,2,2
65.84642,15.9656,7.7,7.7
81.57625,5.28861,4.6,4.6
84.97285,5.93721,5.1,5.1
56.23133,22.55141,3.7,3.7
49.22775,29.68604,3.8,3.8
53.61789,26.6426,7.1,7.1
44.00232,30.93335,4.7,4.7
0,36.45479,3.4,3.4
57.90333,42.75787,7.9,7.9
55.55143,46.15056,9.3,9.3
60.72522,41.61035,6.4,6.4
58.05968,42.20906,6.1,6.1
58.47756,43.55615,6.6,6.6
53.46107,44.45422,5.6,5.6
61.24733,35.52346,7.3,7.3
54.87202,41.01164,4.4,4.4
29.16084,56.82756,3.8,3.8
17.61173,64.511,3.7,3.7
8.67558,71.49595,5.4,5.4
6.32368,72.84305,6.3,6.3
6.89791,71.39617,5.3,5.3
8.50043,68.65208,5.5,5.5
9.61605,68.05337,4.3,4.3
59.77901,7.93291,6.4,6.4
70.6291,5.83742,6.4,6.4
65.88276,6.58581,6.8,6.8
60.6143,12.37334,2.3,2.3
90.5038,4.54022,5.2,5.2
92.59034,3.59226,6.2,6.2
46.00853,26.79227,4.4,4.4
44.02575,31.9312,3.6,3.6
41.20912,38.86626,2.6,2.6
38.862,42.10927,3.9,3.9
40.37431,41.95959,6.2,6.2
51.79863,35.9226,3.2,3.2
50.59853,38.26755,3.5,3.5
56.18017,34.22626,4.6,4.6
69.69054,19.50797,4.7,4.7
60.30113,22.30195,5.7,5.7
40.47854,34.02669,5.2,5.2
31.87181,38.5669,5.1,5.1
24.46422,41.06153,2,2
17.73557,44.80347,0.2,0.2
10.74538,50.74067,0.8,0.8
21.2823,42.30884,2,2
27.19448,37.98482,5.1,5.1
32.27153,32.66296,0.1,0.1
5.6806,70.29853,6,6
12.02134,67.25509,6.8,6.8
19.43913,60.5196,4.2,4.2
20.89837,61.61724,9.8,9.8
21.26318,62.76477,5.6,5.6
20.22086,62.41552,4.3,4.3
21.15894,64.06197,4.5,4.5
26.99589,58.5239,8.6,8.6
35.49074,54.63229,6.7,6.7
41.74462,52.23745,4.9,4.9
43.62078,48.44562,5.9,5.9
58.47373,41.21121,4.3,4.3
79.31998,25.79442,8.1,8.1
89.53464,23.69894,4.6,4.6
114.44591,11.92431,5.7,5.7
110.01608,11.47528,4,4
113.76841,5.23871,5.4,5.4
61.60067,12.32345,7,7
49.71831,10.6271,7.5,7.5
47.32099,12.57291,3.6,3.6
45.75752,11.02624,5.7,5.7
29.08052,23.74883,4.7,4.7
25.84935,29.0707,5.1,5.1
47.32099,15.49994,6.4,6.4
41.25167,19.75743,14.4,14.4
173.17448,3.49248,14.4,14.4
166.9842,3.59226,11.7,11.7
103.57192,13.17162,11.5,11.5
167.24478,4.29076,16.6,16.6
238.30372,1.59656,21.9,21.9
213.95759,1.3471,20.8,20.8
153.97872,1.29721,18,18
118.50137,1.89592,9.4,9.4
99.82676,5.73764,9.4,9.4
80.16292,10.6271,9,9
79.27838,15.317,7.2,7.2
67.26167,16.96345,5.4,5.4
60.13474,21.75313,3.7,3.7
51.29182,23.69894,3.2,3.2
54.67359,13.27141,2.8,2.8
45.67337,14.71829,2.8,2.8
36.1539,22.35184,4.3,4.3
22.1085,32.48002,1.7,1.7
19.35115,37.31959,2.1,2.1
15.50177,38.36733,4,4
13.83694,37.31959,1.9,1.9
14.63573,38.45049,3.1,3.1
0,70.18212,9.7,9.7
39.2029,8.38194,19.2,19.2
63.08859,2.59441,20.6,20.6
63.14023,3.84172,18.6,18.6
44.39534,11.9742,16.6,16.6
87.3367,6.93506,15.3,15.3
100.83752,5.93721,15.9,15.9
66.09983,6.53592,12.5,12.5
57.37596,11.42538,11.9,11.9
87.18083,11.07614,6.7,6.7
124.25513,10.77678,9.9,9.9
92.84088,14.41893,11,11
114.28526,11.22581,12.5,12.5
71.50025,14.51872,13,13
59.66092,13.82022,12.9,12.9
56.80508,14.31915,15.5,15.5
45.12209,20.80517,9.8,9.8
30.63538,33.57765,8.6,8.6
66.30733,26.34324,8.8,8.8
70.77302,23.64905,8.9,8.9
19.41953,45.60175,10.9,10.9
33.8546,34.02669,10.2,10.2
17.4989,34.47572,9.4,9.4
20.7009,31.79815,10.2,10.2
38.35519,16.76388,13.6,13.6
55.55956,25.2955,13.1,13.1
137.52453,4.19097,9,9
77.50358,4.98925,6.1,6.1
87.98265,4.83957,3.8,3.8
102.09308,3.19312,4,4
84.04003,4.24086,6.1,6.1
57.998,6.03699,7.8,7.8
49.23062,8.73119,11,11
78.48948,6.03699,12.3,12.3
80.30444,8.18237,13.9,13.9
84.81794,7.53377,6.6,6.6
45.08097,11.47528,8.6,8.6
42.12377,14.51872,11.1,11.1
57.42712,7.93291,19,19
137.99118,1.89592,26.2,26.2
139.75546,1.09764,25.7,25.7
92.23653,1.09764,21.2,21.2
69.56719,2.19527,20.4,20.4
35.53521,4.88947,21.3,21.3
30.76304,5.93721,21.4,21.4
28.84337,6.98495,22.6,22.6
26.71619,8.38194,21.2,21.2
22.47953,13.70381,21.9,21.9
30.57259,10.57721,20.9,20.9
27.85843,30.08518,16.2,16.2
47.58635,17.76173,13.3,13.3
54.57749,16.6641,6.1,6.1
52.86819,27.24131,11.9,11.9
69.02452,23.10023,10.9,10.9
87.35439,16.76388,13,13
82.48756,17.36259,6.3,6.3
67.83255,27.88991,5.8,5.8
63.53516,31.03314,3.2,3.2
61.30901,30.53421,3.5,3.5
31.32723,48.94454,5.4,5.4
25.47593,54.43272,5.8,5.8
26.20077,54.08347,5.2,5.2
28.37576,51.73852,3,3
36.1955,47.04863,5.4,5.4
48.46658,38.36733,5.1,5.1
51.98797,33.9269,6.5,6.5
35.00401,45.9011,6.5,6.5
18.33036,56.82756,4.9,4.9
12.53118,61.8667,3.6,3.6
8.59573,66.5566,6.9,6.9
8.28495,63.76262,7.5,7.5
8.90651,51.82168,12.1,12.1
13.32566,43.70583,16.1,16.1
42.16298,32.92905,11.9,11.9
111.07131,5.83742,17.1,17.1
116.55444,6.78538,14.9,14.9
71.5471,14.71829,15.1,15.1
84.1696,10.17807,16.6,16.6
89.23964,8.58151,20.3,20.3
101.08662,7.53377,18.6,18.6
91.0503,6.33635,22.1,22.1
81.22101,10.77678,16.7,16.7
59.95927,14.76818,20.3,20.3
66.16676,13.47098,22.3,22.3
80.60088,10.77678,20.2,20.2
86.0319,10.6271,19.6,19.6
117.33092,7.73334,23.6,23.6
83.80766,8.78108,22,22
76.358,9.23011,19,19
91.56763,5.88732,19.6,19.6
43.04129,19.65765,18.4,18.4
24.15966,27.84002,16.5,16.5
15.05424,33.72733,16.9,16.9
12.36431,38.21766,13.8,13.8
14.07122,35.47357,15.9,15.9
12.00221,39.914,14.5,14.5
16.96834,37.38611,13.6,13.6
26.18021,41.31099,11.1,11.1
76.93988,17.36259,9.2,9.2
88.09358,15.91571,7.2,7.2
58.2471,26.5927,12.1,12.1
66.096,22.30195,7.9,7.9
84.2724,16.81377,10.6,10.6
91.24346,13.17162,10.3,10.3
93.10241,14.11958,12.2,12.2
67.49021,22.95055,8.8,8.8
49.10726,35.47357,8.9,8.9
44.35661,40.01379,8.5,8.5
55.56195,37.71873,6.4,6.4
60.46751,35.82282,8.6,8.6
70.227,30.5841,11.1,11.1
72.03431,21.35399,9.6,9.6
76.11368,14.91786,9.3,9.3
63.6174,20.00689,6.4,6.4
36.86918,40.51271,4.6,4.6
27.41951,40.5626,7.7,7.7
18.89933,47.34798,7.4,7.4
15.23306,50.69078,7.3,7.3
16.98874,46.94884,6.9,6.9
15.9732,48.96117,7.9,7.9
18.24525,45.23587,11,11
42.81944,28.43873,17,17
69.1823,19.20861,17.8,17.8
114.32256,11.02624,16.4,16.4
92.707,11.9742,13,13
93.78996,15.21721,13.6,13.6
70.52296,18.31055,17.2,17.2
107.20328,12.07399,10.1,10.1
87.34148,16.51442,14.4,14.4
74.65061,19.15872,13.2,13.2
51.95115,24.54711,12.3,12.3
42.25238,29.98539,14.8,14.8
39.62078,33.67744,13.2,13.2
35.70016,35.9226,12,12
39.2598,31.83142,12.6,12.6
35.95787,27.88991,13.9,13.9
30.33464,31.38238,12,12
23.83453,36.37163,9.4,9.4
17.69541,37.9183,3.3,3.3
15.94069,37.66884,4,4
8.15108,44.25465,7.9,7.9
5.93258,49.39358,5.4,5.4
6.91321,51.04003,4,4
6.60386,55.08132,7.7,7.7
15.68314,48.09637,8.7,8.7
33.00736,49.79272,3.1,3.1
91.4022,16.6142,5.4,5.4
108.24033,12.6228,6.3,6.3
74.76967,25.14582,6.9,6.9
83.26595,21.80302,7.1,7.1
73.63699,30.53421,5.7,5.7
85.48014,22.6013,5.1,5.1
81.25734,23.79872,5,5
51.4429,43.9054,4.4,4.4
42.6368,48.74497,5.4,5.4
39.03221,49.44347,7.2,7.2
52.42115,41.51056,7.7,7.7
61.32957,40.26325,6.5,6.5
47.73504,42.00949,6.3,6.3
46.80796,37.96819,4.6,4.6
39.34156,42.15916,5.9,5.9
33.16227,51.28949,4.1,4.1
22.34804,64.71057,6.3,6.3
11.99807,76.03617,6.1,6.1
8.08462,65.8581,15.3,15.3
6.17929,55.72992,14.9,14.9
6.12813,50.74067,10.2,10.2
7.75901,45.43544,14.4,14.4
15.37969,39.98052,15.5,15.5
34.1606,36.77077,8.3,8.3
89.15645,8.6813,11.4,11.4
86.37806,10.42753,8.5,8.5
87.56142,12.22366,8,8
57.1565,32.23056,9.3,9.3
40.12808,45.35228,9.6,9.6
25.56917,55.92949,6.7,6.7
20.16731,59.37208,0.1,0.1
42.75155,49.74282,1.3,1.3
38.53353,52.03788,4.2,4.2
32.15391,57.77552,5.2,5.2
48.30832,50.34153,8.9,8.9
60.65494,43.55615,4.8,4.8
64.20502,41.46067,6.5,6.5
75.93486,31.58195,2.9,2.9
97.95347,14.51872,4.6,4.6
82.82846,16.6142,1.6,1.6
59.11203,23.59915,0.6,0.6
27.93589,52.63659,-0.2,-0.2
14.35379,60.76907,1.4,1.4
9.15753,57.97509,1.7,1.7
8.38583,62.91444,2.1,2.1
8.91735,65.79158,1.9,1.9
10.90635,65.99115,0,0
24.23711,59.67143,2.2,2.2
29.57777,56.22885,2.9,2.9
9.80826,71.8452,3.2,3.2
26.18882,51.83831,2.6,2.6
27.42143,50.44132,1.5,1.5
23.21058,57.52605,3.6,3.6
26.03486,55.13121,3.5,3.5
29.42381,55.77982,4.7,4.7
36.66454,50.24175,4.1,4.1
43.49408,48.5454,3.9,3.9
40.2586,53.53465,3.8,3.8
44.72668,50.04218,5.3,5.3
39.89953,51.63874,5.5,5.5
40.67027,53.83401,7.5,7.5
30.96481,52.73637,3.8,3.8
30.65594,52.73637,3.8,3.8
26.29114,56.07917,4.3,4.3
21.05376,59.27229,1.7,1.7
10.16733,62.06627,0.6,0.6
7.08677,64.31143,0.4,0.4
5.49461,62.01638,2.1,2.1
10.83479,59.62154,-0.1,-0.1
24.78536,48.36246,5.3,5.3
11.16008,55.34741,9,9
12.45516,62.91444,6.1,6.1
34.34085,46.5497,7.7,7.7
47.92343,37.56905,9.3,9.3
56.68841,35.82282,9.8,9.8
90.05532,20.30625,10.5,10.5
74.31975,22.90066,8.9,8.9
64.88921,24.79657,8.6,8.6
67.09289,25.34539,10.5,10.5
59.55812,35.17421,8.6,8.6
62.32598,38.06798,9.5,9.5
64.06875,43.65594,7.1,7.1
50.4857,48.29594,8.6,8.6
58.63534,44.05508,7.9,7.9
60.22463,40.51271,8.6,8.6
77.8048,28.53851,5.8,5.8
65.70872,29.58625,4.1,4.1
31.57298,50.64089,4,4
12.55748,68.90154,4.1,4.1
12.81375,67.80391,3.9,3.9
8.40592,68.80176,5.3,5.3
6.66315,69.25079,3.5,3.5
6.30408,69.64993,5.3,5.3
7.44855,70.24864,3.8,3.8
11.68601,68.31946,0,0
20.68703,58.97294,2.9,2.9
52.07785,31.88131,4.5,4.5
60.32168,26.19356,3.8,3.8
62.16581,24.14797,6.7,6.7
64.06062,23.00044,1,1
29.64853,52.5867,2.2,2.2
19.45873,64.66068,2,2
18.6397,65.10971,3,3
23.29903,65.50885,1.6,1.6
38.04728,51.63874,2.2,2.2
38.81514,48.5953,1.6,1.6
25.85891,55.68003,1.1,1.1
37.5352,52.28734,5.5,5.5
33.69443,51.98799,5.7,5.7
33.07956,52.63659,3.6,3.6
26.37146,53.98369,6,6
22.01861,55.53035,4.1,4.1
15.72075,58.37423,5.7,5.7
8.85918,62.31573,3.3,3.3
4.91608,65.8581,7.2,7.2
4.25005,68.15316,6.7,6.7
3.73798,70.64778,6.2,6.2
4.43764,69.25079,8.1,8.1
4.98398,68.9847,6.7,6.7
6.4915,66.05767,6.5,6.5
21.67102,52.5368,5.8,5.8
21.16038,55.82971,4.1,4.1
27.4984,50.49121,5.5,5.5
22.13145,54.73207,3.7,3.7
22.33561,52.83616,3.7,3.7
19.57587,58.37423,8.3,8.3
19.52471,57.32648,9.9,9.9
28.87827,49.29379,4.7,4.7
50.95808,36.07228,4.8,4.8
84.94703,19.3084,1.4,1.4
72.62958,31.63185,1.5,1.5
95.98742,28.68819,5,5
66.03671,36.97034,-0.4,-0.4
58.26718,40.26325,7.2,7.2
93.99412,13.62065,5.6,5.6
68.38718,25.14582,3.1,3.1
91.69433,14.6185,3.7,3.7
67.21194,21.50367,1.9,1.9
58.31834,24.19786,2.5,2.5
30.51346,40.6125,4.6,4.6
11.75614,57.32648,1.9,1.9
10.76738,60.00405,0.9,0.9
20.92148,54.08347,1.7,1.7
8.78268,65.80821,13.5,13.5
15.21681,59.17251,13.3,13.3
21.1403,55.72992,15.9,15.9
22.36621,54.13336,12.7,12.7
19.81302,55.68003,9.1,9.1
21.70162,55.48046,8.7,8.7
20.37482,54.88175,8.3,8.3
19.55723,51.8882,9.4,9.4
27.98274,46.74927,7.5,7.5
35.64231,48.5953,7.8,7.8
37.73649,45.05293,10.2,10.2
39.26793,43.15701,8.7,8.7
40.69752,46.35013,10.3,10.3
43.71067,43.95529,9.3,9.3
36.86822,45.70153,10.6,10.6
29.97461,50.29164,9.3,9.3
25.48119,54.38283,5.3,5.3
19.45538,56.5282,6.9,6.9
9.80491,61.2181,6,6
6.58713,65.10971,8.5,8.5
2.60435,69.45036,6.8,6.8
2.80851,69.60004,5.8,5.8
2.85919,70.18212,9,9
6.53629,67.52118,10.3,10.3
32.82328,19.05894,31.8,31.8
72.37474,17.11313,34.7,34.7
72.7821,14.96775,36,36
66.3604,17.51227,37.3,37.3
54.68889,20.85507,39,39
50.71328,27.2912,41.8,41.8
60.85623,19.60775,39.9,39.9
51.22249,25.89421,37.2,37.2
57.8995,27.9398,33.8,33.8
64.67836,25.69464,29.3,29.3
66.76824,27.2912,28.9,28.9
65.95304,26.29335,27.9,27.9
50.50913,34.12647,26.5,26.5
62.38527,32.52991,27.3,27.3
56.47278,32.48002,31.2,31.2
37.76709,43.80562,29.8,29.8
27.16611,50.84046,16.9,16.9
16.46232,60.41982,18.7,18.7
8.71526,68.95144,24.1,24.1
5.65765,71.14671,19.5,19.5
4.17929,72.04477,17.9,17.9
4.38297,70.548,16,16
4.28145,69.71645,13.2,13.2
4.41724,69.25079,11.1,11.1
34.06593,36.02239,11.4,11.4
43.48643,29.68604,12.5,12.5
43.38411,28.73808,10.3,10.3
67.36781,19.75743,10.3,10.3
55.45198,22.05249,11.2,11.2
36.81563,26.6426,12.1,12.1
51.93824,20.05679,9.7,9.7
32.28396,27.34109,11.9,11.9
70.06635,17.61205,9.1,9.1
55.45246,23.64905,10.7,10.7
57.69295,24.39743,9.6,9.6
58.40536,26.14367,15.9,15.9
72.76489,23.39958,8.6,8.6
71.28844,21.60345,8.5,8.5
37.37551,26.94195,10.6,10.6
21.02985,36.6211,5.7,5.7
22.4561,35.47357,10.1,10.1
33.70925,26.49292,17.9,17.9
29.63514,21.05464,27.7,27.7
21.48837,22.75098,38.1,38.1
24.39107,22.35184,30,30
33.09773,15.41678,29.6,29.6
34.49003,11.84115,31,31
20.8437,25.9441,29.1,29.1
28.66551,52.5368,8.7,8.7
66.58034,39.21551,9.8,9.8
72.72998,37.36948,6.8,6.8
69.32478,36.5712,6.4,6.4
83.70773,27.14152,4.7,4.7
79.03215,30.33464,6.4,6.4
102.91975,19.80732,6.6,6.6
112.6276,18.80947,6.3,6.3
69.01973,34.82497,6.5,6.5
34.86583,52.78627,5.4,5.4
33.9507,55.63014,3.9,3.9
34.00186,56.72777,6.7,6.7
46.70803,45.70153,6.6,6.6
85.23248,24.89636,6.3,6.3
113.64362,14.81807,5.9,5.9
112.62808,9.42968,3.8,3.8
88.18059,15.11743,4.3,4.3
33.9507,48.29594,2.7,2.7
13.2651,65.00993,5.1,5.1
15.39993,59.62154,8.2,8.2
16.36526,54.23315,6,6
28.1061,43.70583,9.5,9.5
25.34445,42.37536,7.3,7.3
28.19025,36.58783,11,11
20.59619,57.67573,2.6,2.6
68.73812,24.19786,4.4,4.4
107.6465,14.41893,5.7,5.7
78.68073,19.40818,4.6,4.6
74.77445,22.90066,6.7,6.7
91.05795,20.25636,6.9,6.9
59.40416,27.64045,7.5,7.5
72.59324,25.49507,6.1,6.1
63.66473,27.19141,5.3,5.3
47.53328,28.28905,3.6,3.6
44.38817,24.84647,14.4,14.4
51.5406,19.55786,7.9,7.9
0,40.46282,5.2,5.2
51.33724,40.31314,8.4,8.4
36.27056,49.64304,6.1,6.1
27.08961,52.73637,2.7,2.7
26.53116,53.2353,4.5,4.5
19.98706,57.77552,4,4
7.50848,64.96004,4.1,4.1
4.8697,66.10756,5.1,5.1
6.08749,65.90799,6,6
3.70308,66.5566,4.6,4.6
12.17561,62.06627,4.5,4.5
19.54703,56.87745,4.5,4.5
17.65333,43.70583,3,3
38.90933,34.42583,3.1,3.1
56.76587,25.79442,5.6,5.6
73.91239,20.6555,2.6,2.6
50.88158,37.86841,3.7,3.7
52.65686,38.11787,1.1,1.1
28.40875,58.12476,1.9,1.9
29.67626,55.82971,5.5,5.5
32.87205,55.03143,6.7,6.7
26.73436,56.17896,4.5,4.5
28.50964,55.82971,5.4,5.4
32.41592,53.93379,7,7
42.25764,44.80347,5.6,5.6
45.55432,46.94884,5.8,5.8
50.27198,40.5626,6.1,6.1
25.8723,57.67573,0.4,0.4
24.09654,61.66713,2,2
22.57419,65.80821,1.4,1.4
9.89193,75.68692,1.7,1.7
5.17427,75.93639,4.3,4.3
13.74753,65.15961,4.4,4.4
5.22543,72.59359,2.4,2.4
5.6814,72.57696,1.1,1.1
7.16996,71.31301,2.3,2.3
9.49508,51.18971,5.781,5.781
11.47596,52.13766,6.222,6.222
10.86635,55.92949,6.54,6.54
9.80013,57.62584,7.002,7.002
12.9481,53.58455,8.236,8.236
13.8618,50.39143,8.009,8.009
16.90889,45.15271,6.868,6.868
24.11854,39.51486,6.743,6.743
26.50534,41.21121,7.132,7.132
28.9935,40.16346,6.637,6.637
35.18857,36.92045,6.37,6.37
