"   118"
"    88"
"    69"
"    52"
"    52"
"    57"
"    74"
"   126"
"   136"
"   139"
"   118"
"   143"
"   170"
"   124"
"    92"
"    92"
"    90"
"   111"
"   120"
"   115"
"   138"
"   151"
"   189"
"   101"
"   132"
"    97"
"    86"
"   105"
"   118"
"   187"
"    46"
"   107"
"    88"
"    82"
"    61"
"    80"
"    82"
"    82"
"    80"
"    71"
"    78"
"    80"
"    73"
"    78"
"   107"
"    96"
"   103"
"   118"
"    59"
"    53"
"    46"
"    50"
"    40"
"    57"
"    78"
"   107"
"   103"
"   151"
"   168"
"   176"
"   271"
"   202"
"   155"
"   111"
"    86"
"   101"
"   109"
"    78"
"    65"
"    55"
"    46"
"    40"
"    32"
"    11"
"    11"
"    15"
"    17"
"    27"
"    29"
"    55"
"    38"
"    44"
"    65"
"    57"
"    61"
"    65"
"    76"
"    55"
"    52"
"    48"
"    44"
"    69"
"    80"
"    74"
"    65"
"    44"
"    21"
"    23"
"    21"
"    25"
"    31"
"    78"
"    11"
"    40"
"    36"
"    29"
"    67"
"    38"
"    52"
"    31"
"    34"
"    36"
"    19"
"    23"
"    21"
"    27"
"    40"
"    61"
"    34"
"    17"
"    13"
"    10"
"     4"
"     2"
"     2"
"     6"
"    11"
"     8"
"    15"
"    15"
"    15"
"    27"
"    13"
"    11"
"    10"
"    10"
"     8"
"    13"
"    34"
"    52"
"    32"
"    38"
"    38"
"    23"
"    11"
"     6"
"     4"
"     2"
"     2"
"     4"
"    15"
"    19"
"    44"
"    44"
"    40"
"    36"
"    32"
"    29"
"    27"
"    25"
"    31"
"    31"
"    29"
"    42"
"    63"
"    65"
"    59"
"    50"
"    29"
"    17"
"    10"
"    11"
"    10"
"     6"
"    15"
"    36"
"    44"
"    48"
"    57"
"    55"
"    59"
"    61"
"    65"
"   120"
"   132"
"   115"
"   118"
"    96"
"    97"
"   115"
"   128"
"   124"
"    52"
"    13"
"    15"
"    21"
"    19"
"    17"
"    11"
"    19"
"    15"
"    19"
"    17"
"    19"
"    21"
"    21"
"    23"
"    40"
"    27"
"    44"
"    52"
"    55"
"    52"
"    46"
"    42"
"    29"
"    11"
"     6"
"     4"
"    10"
"     4"
"    10"
"    29"
"    27"
"    29"
"    34"
"    53"
"    67"
"    59"
"    48"
"    32"
"    27"
"    31"
"    53"
"    88"
"    84"
"    80"
"    73"
"    67"
"    44"
"    21"
"     8"
"     4"
"     8"
"     8"
"    11"
"    31"
"    36"
"    38"
"    34"
"    36"
"    65"
"    40"
"    46"
"    55"
"    52"
"    42"
"    27"
"    29"
"    31"
"    27"
"    40"
"    38"
"    11"
"     8"
"     6"
"     4"
"     4"
"     4"
"     6"
"     6"
"    13"
"    31"
"    17"
"    15"
"    27"
"    19"
"    84"
"    92"
"    63"
"    61"
"    50"
"    80"
"   115"
"    94"
"    84"
"    78"
"    57"
"    21"
"    13"
"    17"
"    13"
"    19"
"    25"
"    23"
"    29"
"    36"
"    34"
"    36"
"    80"
"    96"
"    96"
"    61"
"    32"
"    36"
"    44"
"    74"
"    76"
"    74"
"    50"
"    59"
"    40"
"    11"
"     4"
"     6"
"     6"
"     4"
"     8"
"    52"
"    48"
"    52"
"    55"
"    76"
"    76"
"    80"
"   130"
"   103"
"    76"
"    69"
"    90"
"    78"
"    71"
"    76"
"    74"
"    63"
"    31"
"    13"
"    10"
"     6"
"     6"
"    10"
"    15"
"   569"
"   516"
"   636"
"   651"
"   686"
"   525"
"   361"
"   277"
"   199"
"   157"
"   160"
"   170"
"   176"
"   180"
"   239"
"   325"
"   218"
"   183"
"   178"
"   103"
"    82"
"    59"
"    52"
"    42"
"  1331"
"  1001"
"   718"
"   657"
"   489"
"   466"
"   380"
"   323"
"   334"
"   239"
"   258"
"   380"
"      "
"  1129"
"  1303"
"  1129"
"   972"
"   827"
"   817"
"   854"
"   810"
"   590"
"   611"
"   609"
"    96"
"   342"
"   890"
"   921"
"   816"
"   495"
"   565"
"   521"
"   277"
"   128"
"   197"
"   288"
"   468"
"   846"
"   917"
"  1091"
"  1028"
"   838"
"   806"
"   898"
"   991"
"  1110"
"  1169"
"  1316"
"    59"
"    52"
"    52"
"    76"
"   111"
"   170"
"   265"
"   344"
"   294"
"   220"
"   139"
"   103"
"    88"
"   115"
"   160"
"   109"
"   149"
"    80"
"    52"
"    55"
"    46"
"    65"
"    57"
"    86"
"    73"
"    71"
"   145"
"   130"
"   134"
"   138"
"   164"
"   143"
"    52"
"    46"
"    42"
"    34"
"    44"
"    50"
"    52"
"    65"
"    73"
"    46"
"    36"
"    34"
"    32"
"    29"
"    31"
"    61"
"   109"
"   126"
"   168"
"   181"
"   151"
"   120"
"   113"
"   126"
"    97"
"    67"
"    69"
"    63"
"    52"
"    44"
"    44"
"    31"
"    32"
"    36"
"    27"
"    27"
"    19"
"    38"
"    38"
"    42"
"    53"
"    59"
"    63"
"    52"
"    46"
"    50"
"    50"
"    44"
"    42"
"    50"
"    53"
"    55"
"    63"
"    84"
"    88"
"    99"
"    74"
"    44"
"    38"
"    36"
"    38"
"    55"
"    69"
"    88"
"    40"
"    38"
"    42"
"    44"
"    59"
"    59"
"    63"
"    82"
"    86"
"    76"
"    69"
"    57"
"    69"
"    92"
"    94"
"   109"
"   145"
"   138"
"    69"
"    42"
"    34"
"    40"
"    36"
"    34"
"   476"
"   277"
"   220"
"   222"
"   235"
"   187"
"   235"
"   325"
"   300"
"   229"
"   216"
"   223"
"   235"
"   279"
"   248"
"   231"
"   189"
"   134"
"    94"
"    57"
"    48"
"    42"
"    34"
"    34"
"   258"
"   243"
"   225"
"   191"
"   153"
"   183"
"   180"
"   210"
"   411"
"   466"
"   414"
"   414"
"   411"
"   499"
"   546"
"   544"
"   434"
"   302"
"   265"
"   243"
"   262"
"   288"
"   325"
"   432"
"   638"
"   609"
"   563"
"   594"
"   541"
"   478"
"   489"
"   455"
"   359"
"   273"
"   275"
"   288"
"   254"
"   244"
"   265"
"   275"
"   227"
"   241"
"   223"
"   210"
"   212"
"   271"
"   283"
"   275"
"   439"
"   413"
"   411"
"   376"
"   216"
"   298"
"   281"
"   380"
"   464"
"   493"
"   636"
"   625"
"   670"
"   642"
"   575"
"   523"
"   531"
"   581"
"   590"
"   552"
"   562"
"   565"
"   592"
"   617"
"   252"
"   244"
"   214"
"   218"
"   246"
"   260"
"   277"
"   258"
"   296"
"   539"
"   470"
"   386"
"   317"
"   254"
"   254"
"   222"
"   195"
"   176"
"   139"
"   122"
"   139"
"   269"
"   384"
"   451"
"    17"
"    57"
"    53"
"    57"
"    63"
"    53"
"    59"
"    76"
"    74"
"    57"
"    57"
"    71"
"    69"
"    67"
"    78"
"    71"
"    69"
"    48"
"    55"
"    65"
"    57"
"   118"
"   157"
"   197"
"    25"
"   105"
"   130"
"   105"
"    42"
"    29"
"    31"
"    27"
"    32"
"    44"
"    29"
"    21"
"    23"
"    50"
"    38"
"    34"
"    25"
"    17"
"    10"
"    10"
"     6"
"     8"
"    10"
"    11"
"    59"
"   149"
"   143"
"    97"
"   120"
"    96"
"    73"
"    90"
"    78"
"    55"
"    53"
"    88"
"    71"
"    90"
"   159"
"   164"
"   157"
"    88"
"    53"
"    31"
"    15"
"    15"
"    11"
"    17"
"    13"
"    61"
"    57"
"    50"
"    59"
"    73"
"    82"
"    80"
"    63"
"    50"
"    36"
"    50"
"    50"
"    52"
"    50"
"    50"
"    40"
"    34"
"    23"
"    10"
"     8"
"    11"
"    13"
"    23"
"    17"
"    38"
"    36"
"    40"
"    40"
"    48"
"    48"
"    44"
"    46"
"    44"
"    42"
"    31"
"    36"
"    38"
"    40"
"    46"
"    38"
"    27"
"    11"
"     8"
"     4"
"     4"
"     8"
"    10"
"    21"
"    27"
"    21"
"    17"
"    11"
"    11"
"    19"
"    25"
"    25"
"    13"
"    13"
"    11"
"    11"
"    13"
"    13"
"    19"
"    15"
"    11"
"    10"
"     4"
"     2"
"     4"
"     4"
"     4"
"    86"
"    65"
"   111"
"   128"
"   143"
"    99"
"   103"
"    82"
"    55"
"    52"
"    50"
"    46"
"    46"
"    52"
"    46"
"    36"
"    36"
"    34"
"    34"
"    25"
"    29"
"     6"
"    13"
"    17"
"    82"
"   109"
"    90"
"    86"
"    92"
"   122"
"   139"
"   143"
"   128"
"   124"
"   178"
"   180"
"   180"
"   187"
"   222"
"   222"
"   206"
"   151"
"    86"
"    88"
"    74"
"    71"
"    94"
"    88"
"   162"
"   139"
"   141"
"   145"
"   155"
"   101"
"   103"
"    61"
"    48"
"    53"
"    55"
"    53"
"    94"
"   113"
"   147"
"   120"
"    94"
"    76"
"    36"
"    21"
"    15"
"    19"
"    31"
"    71"
"    53"
"    50"
"    52"
"    78"
"    73"
"    88"
"    78"
"    67"
"    55"
"    52"
"    61"
"    42"
"    27"
"    29"
"    23"
"    21"
"    25"
"    32"
"    21"
"    17"
"    27"
"    42"
"    86"
"      "
"   111"
"   136"
"   113"
"   115"
"   122"
"   120"
"   134"
"   113"
"    82"
"    73"
"    69"
"    61"
"    57"
"    76"
"    67"
"    63"
"    65"
"    48"
"    34"
"    23"
"    19"
"    19"
"    29"
"      "
"    25"
"    61"
"    55"
"    57"
"    59"
"    52"
"    57"
"    63"
"    65"
"    55"
"    67"
"    69"
"    92"
"   126"
"   109"
"   115"
"    86"
"    59"
"    38"
"    38"
"    46"
"    61"
"    82"
"    99"
"    40"
"    65"
"    61"
"   118"
"   126"
"   136"
"   113"
"    86"
"    52"
"    31"
"    42"
"    53"
"    48"
"    23"
"    27"
"    29"
"    23"
"    34"
"    19"
"    10"
"    11"
"    10"
"     8"
"    17"
"    25"
"    71"
"    65"
"    46"
"    57"
"    65"
"    63"
"    57"
"    74"
"    92"
"    84"
"    71"
"   111"
"   132"
"    99"
"    40"
"    40"
"    61"
"    42"
"    21"
"    21"
"    15"
"    23"
"    32"
"    86"
"    86"
"    65"
"    73"
"    48"
"    34"
"    27"
"    23"
"    15"
"    15"
"    21"
"    13"
"    17"
"    17"
"    15"
"    13"
"    11"
"    11"
"     8"
"     2"
"     2"
"     2"
"     2"
"     6"
"    15"
"    55"
"    59"
"    44"
"    55"
"    55"
"    65"
"    76"
"    57"
"    48"
"    44"
"    65"
"    73"
"    74"
"    96"
"    94"
"    76"
"    59"
"    40"
"    13"
"    15"
"    21"
"    19"
"    25"
"    21"
"    61"
"    76"
"    86"
"    99"
"   111"
"    88"
"    82"
"    67"
"      "
"    48"
"    50"
"    32"
"    25"
"    48"
"    74"
"    50"
"    40"
"    25"
"    13"
"    10"
"    10"
"     8"
"    10"
"    74"
"   109"
"   101"
"   118"
"   113"
"   101"
"    94"
"    71"
"    53"
"    55"
"    55"
"    36"
"    34"
"    36"
"    40"
"    46"
"    44"
"    31"
"    15"
"     8"
"     8"
"     8"
"     8"
"    10"
"    25"
"    36"
"    71"
"    73"
"    63"
"   103"
"    80"
"    76"
"    86"
"    50"
"    48"
"    61"
"    67"
"    48"
"    94"
"   120"
"    76"
"    57"
"    48"
"    32"
"    74"
"    40"
"    50"
"    46"
"    23"
"    78"
"    82"
"   105"
"   128"
"   139"
"   128"
"   141"
"    71"
"    23"
"    17"
"    13"
"    25"
"    92"
"   118"
"   111"
"    40"
"    29"
"    15"
"    10"
"     8"
"    17"
"    11"
"    15"
"    32"
"    88"
"    61"
"    48"
"    57"
"    55"
"    67"
"    71"
"    61"
"    55"
"    55"
"    65"
"    48"
"    40"
"    36"
"    31"
"    36"
"    21"
"    17"
"     6"
"     8"
"     6"
"    13"
"    11"
"    40"
"    67"
"    65"
"    67"
"    67"
"    67"
"    55"
"    71"
"    34"
"    44"
"    44"
"    53"
"    74"
"    71"
"    63"
"    53"
"    57"
"    46"
"    29"
"    11"
"    11"
"    15"
"     8"
"    13"
"    13"
"    10"
"    11"
"    27"
"    52"
"    67"
"    78"
"    69"
"    55"
"    57"
"    57"
"    52"
"    55"
"    48"
"    44"
"    44"
"    42"
"    25"
"    10"
"     4"
"     4"
"     6"
"     8"
"    10"
"   619"
"   741"
"   852"
"   923"
"   844"
"   669"
"   309"
"   292"
"    78"
"    57"
"    50"
"    46"
"    42"
"    78"
"   141"
"   141"
"    94"
"    99"
"    46"
"    19"
"    17"
"    13"
"    10"
"     8"
"    10"
"    10"
"    11"
"    23"
"    29"
"    27"
"    25"
"    32"
"    38"
"    46"
"    46"
"    57"
"    59"
"    59"
"    74"
"   134"
"   151"
"   113"
"    88"
"    92"
"   214"
"   403"
"   533"
"   573"
"    34"
"    29"
"    42"
"    52"
"    44"
"    38"
"    36"
"    40"
"    57"
"    57"
"    53"
"    82"
"    69"
"    84"
"    94"
"    96"
"    73"
"    53"
"    25"
"    15"
"    11"
"     8"
"    10"
"     8"
"    31"
"    63"
"    46"
"    40"
"    57"
"    55"
"    31"
"    21"
"    13"
"    19"
"    21"
"    21"
"    19"
"    15"
"    17"
"    15"
"    15"
"    13"
"     6"
"     4"
"     2"
"     6"
"      "
"    19"
"    23"
"    27"
"    17"
"    17"
"    27"
"    42"
"    34"
"    25"
"    21"
"    15"
"    21"
"    21"
"    15"
"    10"
"    10"
"    11"
"    15"
"    15"
"    10"
"     4"
"     4"
"     2"
"     2"
"     8"
"    11"
"    11"
"    10"
"    11"
"    10"
"    11"
"    15"
"    15"
"    17"
"    27"
"    44"
"    46"
"    46"
"    50"
"    40"
"    40"
"    27"
"    23"
"    11"
"     8"
"     6"
"     8"
"     6"
"    13"
"    40"
"    59"
"    55"
"    63"
"    78"
"    92"
"    80"
"    71"
"    61"
"    52"
"    61"
"    80"
"   157"
"   193"
"   195"
"   279"
"   237"
"   105"
"    55"
"    25"
"    10"
"     6"
"     6"
"    11"
"    19"
"    48"
"    52"
"    48"
"    46"
"    34"
"    29"
"    32"
"    29"
"    32"
"    29"
"    55"
"    78"
"    86"
"    86"
"    94"
"    90"
"    59"
"    23"
"    13"
"    21"
"    17"
"    11"
"    13"
"    82"
"    57"
"    31"
"    57"
"    97"
"   107"
"    94"
"    61"
"    52"
"    57"
"    52"
"    65"
"    42"
"    31"
"    38"
"    27"
"    31"
"    29"
"    23"
"    11"
"    10"
"    10"
"    10"
"    11"
"    67"
"    76"
"    27"
"    17"
"    17"
"    19"
"    15"
"    17"
"    21"
"    19"
"    21"
"    17"
"    15"
"    25"
"    38"
"    32"
"    42"
"    32"
"    29"
"    17"
"    31"
"    21"
"    29"
"    34"
"     8"
"    29"
"    31"
"    52"
"    46"
"    63"
"    23"
"    19"
"    25"
"    10"
"    10"
"     8"
"    10"
"    13"
"    17"
"    17"
"    19"
"    25"
"    11"
"     8"
"     6"
"     6"
"     6"
"    11"
"   159"
"   134"
"   105"
"   136"
"   193"
"   195"
"   117"
"    38"
"    29"
"    29"
"    36"
"    38"
"    17"
"    15"
"    23"
"    21"
"    27"
"    52"
"    17"
"    10"
"     8"
"     8"
"     8"
"    10"
"    82"
"    59"
"    63"
"    67"
"    80"
"    61"
"    61"
"    46"
"    38"
"   109"
"   147"
"   222"
"   193"
"   103"
"   147"
"    67"
"    59"
"    74"
"    46"
"    36"
"    31"
"    42"
"    57"
"   168"
"    27"
"    61"
"    76"
"    71"
"    76"
"    73"
"    90"
"    94"
"    74"
"    65"
"    61"
"    73"
"   122"
"   126"
"   143"
"   162"
"   149"
"   109"
"    59"
"    46"
"    31"
"    19"
"    21"
"    59"
"    44"
"    80"
"   113"
"   117"
"   105"
"   105"
"    99"
"    61"
"    38"
"    65"
"    65"
"    73"
"    80"
"    61"
"   113"
"   134"
"   103"
"    74"
"    48"
"    25"
"    21"
"    10"
"    11"
"     8"
"     8"
"    15"
"    11"
"    15"
"    15"
"    13"
"    17"
"    21"
"    19"
"    15"
"    17"
"    32"
"    42"
"    46"
"    34"
"    31"
"    34"
"    23"
"    15"
"     8"
"     8"
"    11"
"    13"
"    19"
"    27"
"    36"
"    34"
"    52"
"    69"
"    67"
"    44"
"    44"
"    44"
"    36"
"    31"
"    31"
"    38"
"    32"
"    34"
"    40"
"    46"
"    32"
"    17"
"     8"
"     4"
"     2"
"     6"
"     8"
"    17"
"    52"
"    73"
"    74"
"    99"
"    78"
"    92"
"    65"
"    27"
"    23"
"    25"
"    29"
"    32"
"    53"
"    61"
"    67"
"    40"
"    25"
"    23"
"    17"
"    15"
"    25"
"    23"
"    27"
"    13"
"    29"
"    27"
"    23"
"    36"
"    31"
"    34"
"    36"
"    36"
"    27"
"    31"
"    25"
"    59"
"    65"
"    61"
"    40"
"    32"
"    21"
"    15"
"     8"
"     8"
"    10"
"    10"
"    11"
"    19"
"    61"
"    90"
"    92"
"   118"
"    94"
"   111"
"    61"
"    48"
"    31"
"    31"
"    34"
"    53"
"    63"
"    73"
"   128"
"   107"
"    61"
"    27"
"    10"
"    15"
"     8"
"    19"
"    15"
"    23"
"    61"
"    34"
"    52"
"    50"
"    40"
"    50"
"    48"
"    53"
"    38"
"    38"
"    38"
"    42"
"    50"
"    55"
"    44"
"    50"
"    36"
"    27"
"    11"
"     8"
"     8"
"     8"
"     8"
"   363"
"   537"
"   527"
"   464"
"   453"
"   380"
"   227"
"   132"
"    55"
"    38"
"    34"
"    40"
"      "
"    42"
"    55"
"    76"
"    55"
"    29"
"    15"
"    10"
"     4"
"     4"
"     6"
"    10"
"    57"
"    59"
"    55"
"    61"
"    82"
"    99"
"    78"
"    69"
"    61"
"    52"
"    46"
"    57"
"    67"
"    67"
"    90"
"   134"
"   141"
"   117"
"   141"
"   138"
"   118"
"   166"
"   223"
"   279"
"   180"
"   185"
"   218"
"   176"
"   168"
"   134"
"   153"
"   128"
"    67"
"    40"
"    48"
"    65"
"    61"
"    78"
"   130"
"   122"
"   139"
"   143"
"    84"
"    76"
"   153"
"   118"
"    65"
"    53"
"   401"
"   338"
"   229"
"   157"
"   197"
"   201"
"   189"
"   139"
"    88"
"    52"
"    69"
"    76"
"    78"
"   107"
"   160"
"   172"
"   180"
"   279"
"   325"
"   241"
"   229"
"   122"
"   139"
"   138"
"   409"
"   346"
"   323"
"   298"
"   246"
"   223"
"   237"
"   189"
"    53"
"    67"
"   120"
"   128"
"   191"
"   392"
"   516"
"   550"
"   460"
"   403"
"   413"
"   414"
"   468"
"   481"
"   476"
"   416"
"   506"
"   575"
"   663"
"   558"
"   506"
"   306"
"   359"
"   254"
"   191"
"   136"
"   145"
"   197"
"   395"
"   567"
"   670"
"   565"
"   470"
"   388"
"   306"
"   252"
"   229"
"   254"
"   292"
"   386"
"   628"
"   690"
"   840"
"   817"
"   726"
"   716"
"   466"
"   288"
"   292"
"   338"
"   583"
"   623"
"   590"
"   676"
"   707"
"   844"
"   693"
"   434"
"   313"
"   206"
"   237"
"   294"
"   296"
"   418"
"    61"
"    94"
"   191"
"   214"
"   246"
"   237"
"   191"
"   124"
"    84"
"    90"
"    90"
"   227"
"   420"
"   464"
"   791"
"   888"
"   810"
"   638"
"   497"
"   407"
"   384"
"   439"
"   596"
"   621"
"    29"
"    31"
"    32"
"    67"
"    69"
"    71"
"    73"
"    67"
"    74"
"    67"
"    69"
"    57"
"    67"
"    61"
"    71"
"    67"
"    63"
"    44"
"    29"
"    21"
"    21"
"    25"
"      "
"    46"
"   117"
"   128"
"    94"
"   113"
"    94"
"    78"
"    67"
"    55"
"    57"
"    55"
"    55"
"    52"
"    46"
"    52"
"    53"
"    57"
"    65"
"    42"
"    19"
"    13"
"    10"
"    10"
"    11"
"    21"
"   178"
"   220"
"   250"
"   134"
"   118"
"   105"
"    84"
"    69"
"    61"
"    59"
"    53"
"    50"
"    78"
"   151"
"   174"
"   181"
"   174"
"   139"
"    96"
"    99"
"   109"
"   126"
"   128"
"   132"
"   306"
"   323"
"   416"
"   302"
"   359"
"   376"
"   208"
"   138"
"   103"
"   149"
"   187"
"   185"
"   176"
"   237"
"   246"
"   254"
"   202"
"   187"
"   138"
"   151"
"   159"
"   151"
"   160"
"   189"
"   348"
"   376"
"   395"
"   348"
"   411"
"   489"
"   420"
"   309"
"   233"
"   220"
"   214"
"   290"
"   474"
"   640"
"   604"
"   527"
"   489"
"   399"
"   214"
"   212"
"   216"
"   241"
"      "
"   300"
"   214"
"   237"
"   239"
"   181"
"   168"
"   176"
"   176"
"   172"
"   160"
"   178"
"   202"
"   206"
"   195"
"   170"
"   166"
"   153"
"   143"
"   109"
"    78"
"    76"
"   111"
"   157"
"   185"
"   292"
"   214"
"   208"
"   258"
"   237"
"   265"
"   277"
"   258"
"   128"
"   132"
"   120"
"   111"
"   174"
"   254"
"   308"
"   243"
"   199"
"   189"
"   160"
"   138"
"   132"
"   138"
"   138"
"   126"
"   214"
"    15"
"    31"
"    25"
"    32"
"    31"
"    34"
"    46"
"    46"
"    48"
"    32"
"    27"
"    32"
"    25"
"    25"
"    38"
"    42"
"    61"
"    67"
"    38"
"    40"
"    44"
"    92"
"   193"
"      "
"    40"
"    42"
"    31"
"    17"
"    19"
"    19"
"    17"
"    23"
"    25"
"    19"
"    17"
"    15"
"    15"
"    17"
"    23"
"    25"
"    25"
"    21"
"    13"
"     8"
"     8"
"     8"
"     8"
"     8"
"    31"
"    80"
"    73"
"    74"
"    74"
"    52"
"    32"
"    46"
"    38"
"    25"
"    25"
"    36"
"    27"
"    42"
"    57"
"    73"
"    53"
"    59"
"    40"
"    27"
"    21"
"    25"
"    25"
"    38"
"   103"
"    78"
"    52"
"    32"
"    32"
"    46"
"    38"
"    67"
"    57"
"    40"
"    34"
"    29"
"    31"
"    32"
"    40"
"    48"
"    59"
"    38"
"    32"
"    15"
"    17"
"    17"
"    13"
"    21"
"    21"
"    32"
"    34"
"    44"
"    50"
"    46"
"    48"
"    36"
"    32"
"    48"
"    40"
"    52"
"    61"
"    84"
"   202"
"   262"
"   287"
"   157"
"    80"
"    44"
"    61"
"    32"
"    59"
"    67"
"    32"
"    27"
"      "
"    19"
"    17"
"    23"
"    19"
"    15"
"    15"
"    15"
"    15"
"    15"
"      "
"      "
"      "
"    27"
"    19"
"    40"
"    17"
"     8"
"     8"
"     8"
"     8"
"     8"
"   117"
"   162"
"   178"
"   327"
"   367"
"   220"
"   206"
"    90"
"    36"
"    23"
"    17"
"    17"
"    38"
"    42"
"    40"
"    65"
"   103"
"    78"
"    44"
"    21"
"    19"
"    15"
"    19"
"    32"
"   222"
"   222"
"   227"
"   176"
"   212"
"   216"
"   107"
"    69"
"    73"
"    80"
"    80"
"   181"
"   227"
"   319"
"   466"
"   499"
"   441"
"   434"
"   443"
"   308"
"   195"
"   153"
"   145"
"    82"
"     2"
"    11"
"    19"
"    23"
"    21"
"    27"
"    40"
"    50"
"    55"
"    50"
"    65"
"    65"
"    71"
"   109"
"   151"
"   187"
"   271"
"   204"
"   141"
"   101"
"    69"
"    97"
"   128"
"   243"
"     8"
"     8"
"    10"
"    10"
"    13"
"    15"
"    15"
"    13"
"    10"
"    10"
"    15"
"    19"
"    17"
"    21"
"    25"
"    21"
"    21"
"    11"
"     8"
"     6"
"     6"
"     4"
"     4"
"     4"
"    11"
"    15"
"    15"
"    23"
"    38"
"    25"
"    19"
"    15"
"    10"
"    11"
"    13"
"    11"
"    15"
"    15"
"    19"
"    15"
"    13"
"     6"
"     6"
"     2"
"     2"
"     4"
"     4"
"     6"
"   101"
"   103"
"    97"
"    53"
"    73"
"    63"
"    38"
"    23"
"    23"
"    21"
"    13"
"    15"
"    19"
"    17"
"    23"
"    29"
"    40"
"    29"
"    17"
"    10"
"     6"
"     8"
"     6"
"     8"
"    48"
"    57"
"    50"
"    27"
"    69"
"    57"
"    46"
"    38"
"    42"
"    48"
"    40"
"    38"
"    42"
"    52"
"    50"
"    74"
"    90"
"    57"
"    44"
"    34"
"    32"
"    25"
"      "
"    84"
"    21"
"    29"
"    32"
"    38"
"    46"
"    55"
"    53"
"    34"
"    25"
"    17"
"    21"
"    32"
"    46"
"    61"
"   178"
"   241"
"   275"
"   338"
"   141"
"    74"
"    50"
"    38"
"    32"
"    38"
"    15"
"    74"
"    48"
"    34"
"    36"
"    40"
"    42"
"    34"
"    34"
"    31"
"    27"
"    21"
"    31"
"    40"
"    48"
"      "
"   111"
"    76"
"    46"
"    27"
"    13"
"    15"
"    15"
"    19"
"    84"
"   124"
"    86"
"    96"
"    94"
"    44"
"    27"
"    25"
"    23"
"    19"
"    23"
"    13"
"    19"
"    29"
"    36"
"    29"
"    36"
"    32"
"    23"
"    10"
"     8"
"     6"
"     6"
"     8"
"    13"
"    63"
"    57"
"    46"
"    50"
"    50"
"    53"
"    44"
"    59"
"    46"
"    48"
"    55"
"    53"
"    44"
"    57"
"    61"
"    78"
"    52"
"    34"
"    27"
"    29"
"    17"
"    19"
"    42"
"    46"
"   109"
"    78"
"    67"
"    78"
"    46"
"    19"
"    29"
"    36"
"    25"
"    13"
"    13"
"    15"
"    15"
"    31"
"    42"
"    80"
"    71"
"    42"
"    15"
"    11"
"    13"
"    13"
"    11"
"    11"
"    15"
"    23"
"    17"
"    17"
"    15"
"    25"
"    23"
"    40"
"    65"
"    57"
"    55"
"    48"
"    50"
"    36"
"    34"
"    27"
"    17"
"     8"
"     8"
"     8"
"     8"
"     8"
"    32"
"      "
"      "
"      "
"      "
"      "
"      "
"      "
"      "
"      "
"      "
"      "
"      "
"      "
"      "
"      "
"    63"
"    55"
"    23"
"    10"
"     8"
"     6"
"     8"
"     8"
"    11"
"    11"
"    15"
"    17"
"    15"
"    17"
"    25"
"    21"
"    25"
"    25"
"    29"
"      "
"      "
"      "
"      "
"      "
"      "
"      "
"      "
"      "
"      "
"      "
"      "
"      "
"      "
"    53"
"    73"
"    94"
"    99"
"    53"
"    48"
"    76"
"    61"
"    46"
"    46"
"    44"
"    44"
"    44"
"    42"
"    53"
"    59"
"    67"
"    34"
"    15"
"    10"
"     8"
"     6"
"     8"
"     8"
"    86"
"   105"
"    86"
"    71"
"    67"
"    82"
"    78"
"    65"
"    46"
"    32"
"    31"
"    25"
"    44"
"    52"
"    46"
"    82"
"   147"
"    84"
"    50"
"    27"
"    25"
"    29"
"    27"
"    42"
"    59"
"    52"
"    63"
"    80"
"    90"
"    84"
"    78"
"    50"
"    38"
"    48"
"    59"
"    36"
"    42"
"    38"
"    50"
"    44"
"    82"
"    48"
"    50"
"    34"
"    23"
"    44"
"    40"
"    59"
"    15"
"    15"
"    17"
"    15"
"    17"
"    19"
"    17"
"    17"
"    13"
"    15"
"    17"
"    17"
"    19"
"    21"
"    25"
"    31"
"    34"
"    34"
"    40"
"    36"
"    31"
"    25"
"    21"
"    52"
"    27"
"    25"
"    29"
"    29"
"    32"
"    46"
"    40"
"    44"
"    50"
"    40"
"    31"
"    32"
"    34"
"    31"
"    36"
"    53"
"    65"
"    42"
"    23"
"    19"
"    15"
"    10"
"    10"
"    10"
"    78"
"    99"
"   120"
"   136"
"   124"
"    78"
"    57"
"    50"
"    50"
"    38"
"    34"
"    38"
"    44"
"    46"
"    61"
"    84"
"    86"
"    65"
"    44"
"    27"
"    27"
"    25"
"    27"
"    23"
"   216"
"   212"
"   243"
"   216"
"   170"
"    94"
"    67"
"    57"
"    44"
"    32"
"    32"
"    34"
"    38"
"    31"
"    46"
"    44"
"    63"
"    59"
"    36"
"    21"
"    21"
"    17"
"      "
"    69"
"    11"
"    11"
"    13"
"    17"
"    21"
"    21"
"    25"
"    25"
"    38"
"    29"
"    23"
"    19"
"    23"
"    34"
"    55"
"    67"
"    57"
"    57"
"    53"
"    40"
"    34"
"    61"
"    78"
"   155"
"    11"
"    13"
"    15"
"    25"
"    29"
"    31"
"    32"
"    38"
"    29"
"    19"
"    25"
"    23"
"    19"
"    19"
"    19"
"    19"
"    25"
"    19"
"    15"
"     8"
"    10"
"    17"
"      "
"    23"
"    50"
"    48"
"    38"
"    42"
"    25"
"    21"
"    15"
"    13"
"    15"
"    13"
"    15"
"    13"
"    15"
"    15"
"    17"
"    13"
"    10"
