Nitrogen Oxide,Ozone,PM2.5,PM10
70.65011,8.13248,5.805,6.663
87.28992,2.84387,5.501,5.805
95.08465,1.19742,5.523,5.501
77.11807,2.39484,5.727,5.523
55.88987,5.53807,6.51,5.727
28.41483,19.15872,6.351,6.51
38.31027,13.22151,6.819,6.351
69.28649,5.45491,7.247,6.819
61.9893,4.92273,7.903,7.247
12.77921,42.5583,6.062,7.903
14.77077,40.36303,6.3,6.062
25.0052,31.63185,5.412,6.3
28.21384,28.38883,4.818,5.412
23.9541,31.88131,5.229,4.818
35.35028,27.2912,4.623,5.229
33.02679,29.88561,4.273,4.623
30.48201,32.82927,3.806,4.273
40.77176,28.78797,4.199,3.806
61.9598,20.40603,3.822,4.199
70.97716,18.21076,4.6,3.822
50.67426,29.38668,4.236,4.6
40.38451,38.96604,4.667,4.236
42.09947,36.37163,5.13,4.667
51.00619,29.58625,5.567,5.13
60.07887,21.25421,5.28,5.567
80.7137,10.32775,5.608,5.28
66.93871,7.63355,7.029,5.608
49.23591,9.37979,7.077,7.029
27.38402,22.95055,7.192,7.077
20.13693,33.82712,6.681,7.192
22.51575,29.68604,7.532,6.681
31.64375,27.20804,9.195,7.532
40.34763,15.36689,13.127,9.195
9.0238,53.83401,6.523,13.127
28.73221,39.56475,7.36,6.523
30.66984,40.6125,7.155,7.36
29.50726,40.26325,6.966,7.155
44.56538,29.73593,7.717,6.966
51.09794,26.24346,7.767,7.717
44.12249,28.73808,7.553,7.767
61.39504,16.76388,8.466,7.553
53.81062,23.84862,7.984,8.466
56.08041,29.38668,7.346,7.984
43.90105,34.47572,7.669,7.346
43.73497,33.22841,7.614,7.669
41.5759,38.11787,7.434,7.614
56.41257,33.62755,7.596,7.434
64.05235,25.64475,7.098,7.596
49.0496,28.33894,6.26,7.098
42.62775,31.13292,5.354,6.26
30.94664,36.12217,4.655,5.354
23.14078,38.41723,5.223,4.655
12.78833,44.95314,5.228,5.223
5.03783,51.53895,4.685,5.228
5.53607,51.73852,4.526,4.685
6.42184,49.95902,5.276,4.526
5.90514,49.09422,5.153,5.276
7.36823,63.46326,7.25,5.153
29.3621,54.43272,6.642,7.25
29.5283,48.5454,8.073,6.642
27.20149,47.74712,8.22,8.073
41.32854,40.86196,8.282,8.22
59.33361,33.72733,8.324,8.282
51.96538,32.33034,8.075,8.324
53.35038,32.23056,9.641,8.075
58.0594,34.52561,10.507,9.641
46.86856,40.51271,9.52,10.507
29.8053,51.33938,9.675,9.52
46.64696,40.51271,9.731,9.675
0,36.92045,9.723,9.731
38.44773,49.64304,9.321,9.723
37.33973,53.53465,9.88,9.321
36.95193,52.5368,11.538,9.88
32.85231,55.92949,11.951,11.538
20.71967,68.75187,11.469,11.951
12.52044,74.19015,10.09,11.469
7.92223,74.73897,8.429,10.09
5.26302,68.30283,6.855,8.429
6.53722,64.26154,6.475,6.855
10.63684,61.46756,6.624,6.475
7.60829,54.88175,6.445,6.624
38.09644,30.93335,3.72,6.445
31.63661,35.9226,2.776,3.72
62.27939,23.59915,3.01,2.776
23.9069,44.70368,3.507,3.01
39.64238,31.63185,7.177,3.507
47.48252,26.09378,7.133,7.177
36.93698,36.32174,7.609,7.133
37.70995,38.16776,6.462,7.609
28.65515,48.64519,5.385,6.462
30.14588,50.19186,4.642,5.385
21.80883,57.32648,3.904,4.642
24.51423,55.58025,3.061,3.904
33.62425,52.78627,2.859,3.061
33.67946,53.2353,2.67,2.859
30.58757,51.53895,1.874,2.67
18.77216,55.92949,1.116,1.874
17.11579,53.68433,1.096,1.116
21.75362,59.92089,1.661,1.096
7.89535,73.99058,1.772,1.661
7.56408,72.4938,4.573,1.772
4.91389,69.89939,4.736,4.573
3.75443,63.16391,6.788,4.736
1.84041,67.58771,7.374,6.788
1.98764,65.65853,7.209,7.374
498.85002,1.54667,39.807,7.209
596.79321,1.79613,36.951,39.807
634.75996,1.59656,30.712,36.951
673.60709,1.39699,26.505,30.712
550.07761,1.29721,23.743,26.505
506.82853,1.24731,19.969,23.743
338.45427,0.89807,14.257,19.969
269.50887,0.6486,15.3,14.257
148.67557,2.74409,15.76,15.3
84.40723,10.82667,7.996,15.76
77.25407,14.41893,6.919,7.996
70.32102,14.96775,6.959,6.919
91.28526,10.22796,7.404,6.959
107.2423,5.03914,6.891,7.404
112.02941,5.73764,6.131,6.891
194.07059,2.84387,6.256,6.131
126.55582,1.04774,5.85,6.256
57.44534,8.58151,3.628,5.85
48.91658,12.32345,3.224,3.628
41.76342,19.25851,2.965,3.224
29.21789,26.49292,3.413,2.965
33.94997,22.70109,4.095,3.413
37.26977,24.68016,3.551,4.095
33.23466,30.26812,3.577,3.551
21.66034,34.52561,5.334,3.577
24.51183,32.77937,5.735,5.334
25.38921,31.23271,5.333,5.735
20.89263,38.41723,4.605,5.333
28.67939,33.82712,4.861,4.605
33.28564,29.68604,4.454,4.861
44.30774,26.69249,3.484,4.454
31.14702,37.2697,3.527,3.484
26.15692,46.79917,3.447,3.527
18.04114,55.48046,3.208,3.447
16.99925,54.28304,3.419,3.208
19.6314,49.44347,3.428,3.419
33.99851,36.47142,4.409,3.428
41.29174,28.73808,4.645,4.409
40.74338,23.24991,4.269,4.645
92.83787,5.18882,6.307,4.269
111.86607,0.84817,8.242,6.307
99.25372,0.39914,8.293,8.242
118.7206,0.44903,12.42,8.293
174.92782,0.6486,20.578,12.42
202.29114,1.19742,24.05,20.578
291.01628,1.39699,29.203,24.05
322.43748,1.46351,29.894,29.203
341.95921,1.59656,33.257,29.894
36.99693,22.05249,6.189,33.257
82.35506,5.73764,6.619,6.189
96.56363,5.38839,7.522,6.619
90.06047,4.14108,7.671,7.522
88.25708,5.58796,7.267,7.671
78.42038,7.88302,6.596,7.267
47.54406,19.75743,5.747,6.596
28.0346,36.42153,4.686,5.747
19.34552,48.14626,3.198,4.686
19.07227,54.43272,2.943,3.198
23.99062,53.13551,3.309,2.943
19.01763,56.22885,3.005,3.309
21.96864,50.49121,3.313,3.005
21.91399,46.64949,3.775,3.313
29.94729,36.12217,3.788,3.775
26.88699,32.87916,3.518,3.788
19.94665,36.77077,3.705,3.518
13.82603,43.2568,3.462,3.705
15.95732,40.06368,3.488,3.462
16.55845,38.91615,3.582,3.488
18.25255,37.9183,3.833,3.582
16.23056,42.25895,4.034,3.833
22.22366,42.97407,4.422,4.034
19.16335,39.44834,4.83,4.422
26.95789,37.51916,2.817,4.83
25.21516,37.21981,2.8,2.817
29.19077,42.20906,1.858,2.8
23.30905,49.94239,2.148,1.858
29.84429,42.85766,1.903,2.148
25.7053,49.2439,1.671,1.903
43.73169,33.62755,2.363,1.671
33.5476,41.66024,1.685,2.363
22.05646,54.68218,2.437,1.685
23.58135,52.03788,3.493,2.437
19.82358,54.63229,3.792,3.493
20.85833,52.93594,4.468,3.792
21.62077,52.68648,4.238,4.468
21.07617,52.93594,2.749,4.238
28.91847,43.85551,1.454,2.749
26.24991,42.15916,1.175,1.454
20.58603,47.79702,1.555,1.175
18.46207,52.28734,1.863,1.555
13.50618,55.08132,2.077,1.863
9.09488,55.33078,2.139,2.077
6.75309,56.5282,2.253,2.139
6.97093,58.02498,2.139,2.253
15.10368,56.61136,2.141,2.139
17.64517,41.17794,3.138,2.141
35.8198,18.06109,4.767,3.138
47.86828,14.56861,5.777,4.767
58.50567,11.87442,6.125,5.777
86.02179,7.38409,6.596,6.125
82.6569,6.93506,6.556,6.596
93.18575,6.53592,7.22,6.556
84.2308,8.23226,7.442,7.22
77.88093,15.01764,6.791,7.442
67.67771,23.99829,5.279,6.791
39.5646,43.85551,2.966,5.279
32.72627,47.79702,3.504,2.966
33.54036,40.96174,6.491,3.504
38.91333,36.72088,7.326,6.491
49.60499,30.98324,6.982,7.326
119.61642,11.67485,6.374,6.982
146.69836,2.6443,5.083,6.374
127.37738,0.94796,4.303,5.083
54.86942,8.53162,4.415,4.303
26.75631,29.9355,4.017,4.415
20.29789,36.37163,3.778,4.017
20.35216,35.07443,3.333,3.778
13.02538,47.2482,2.67,3.333
20.91297,43.37321,2.58,2.67
17.07772,44.96977,2.445,2.58
28.44843,35.97249,4.572,2.445
28.06984,39.01594,5.733,4.572
31.15265,39.81422,6.665,5.733
24.98702,51.18971,6.54,6.665
28.66476,51.2396,7.187,6.54
35.10082,44.40433,7.126,7.187
63.54924,19.957,7.781,7.126
47.64841,32.87916,6.073,7.781
46.83714,35.82282,5.666,6.073
34.88448,42.70798,6.107,5.666
38.9949,39.36518,5.711,6.107
40.29293,38.86626,6.406,5.711
34.4518,41.9097,5.596,6.406
37.69687,40.86196,4.801,5.596
46.62081,36.02239,4.358,4.801
70.90473,24.54711,3.795,4.358
67.49741,16.6142,3.997,3.795
49.75771,21.70324,4.344,3.997
31.53124,28.13937,4.654,4.344
24.7166,29.83572,4.957,4.654
27.96167,25.54496,4.643,4.957
28.178,24.29765,4.667,4.643
31.65744,25.34539,4.458,4.667
33.7487,19.35829,4.742,4.458
12.12671,64.21165,5.012,4.742
23.60667,52.08777,6.069,5.012
44.35682,46.40003,6.855,6.069
46.67437,45.70153,7.06,6.855
53.03416,41.36088,6.414,7.06
53.30364,42.15916,4.665,6.414
50.01595,37.12002,5.449,4.665
60.0946,30.73378,4.67,5.449
50.8244,33.72733,4.518,4.67
41.6081,47.59745,3.797,4.518
33.73921,51.58885,3.293,3.797
35.14052,50.79057,3.305,3.293
39.45224,46.64949,3.662,3.305
58.26212,40.46282,4.202,3.662
63.05891,34.97464,5.051,4.202
85.58764,19.25851,6.7,5.051
83.53958,13.37119,7.165,6.7
63.65177,13.62065,8.569,7.165
38.75158,21.60345,8.354,8.569
28.83463,25.79442,7.567,8.354
24.79239,30.38453,5.625,7.567
30.07425,30.08518,4.961,5.625
34.63748,31.13292,4.506,4.961
33.20025,28.93765,5.009,4.506
38.67015,24.84647,9.363,5.009
42.00008,25.49507,9.498,9.363
38.72386,29.33679,10.804,9.498
57.89781,30.08518,10.009,10.804
74.49374,25.09593,10.158,10.009
95.17153,21.9527,9.463,10.158
54.62159,27.2912,7.945,9.463
54.51417,26.69249,6.873,7.945
45.70597,31.63185,5.538,6.873
34.48088,37.9183,4.422,5.538
23.47063,46.89895,3.406,4.422
26.10235,45.65164,3.566,3.406
31.4195,40.31314,4.032,3.566
35.50135,36.72088,3.842,4.032
36.30697,36.87056,3.424,3.842
40.65737,34.52561,4.135,3.424
39.09982,37.86841,4.072,4.135
26.47831,47.2482,4.026,4.072
14.93097,56.07917,3.971,4.026
8.32482,65.05982,4.113,3.971
6.76728,70.14886,3.742,4.113
7.5192,70.89724,3.567,3.742
15.39645,68.05337,4.473,3.567
8.73659,67.52118,4.487,4.473
49.9347,5.13893,12.936,4.487
51.16567,2.94366,15.099,12.936
53.25298,1.39699,15.538,15.099
59.94305,2.04559,15.226,15.538
128.71699,1.39699,14.778,15.226
97.24689,1.79613,12.877,14.778
40.35452,15.71614,12.083,12.877
33.45036,24.69679,9.144,12.083
29.11519,32.52991,8.434,9.144
40.301,26.39313,10.304,8.434
45.97418,23.89851,10.533,10.304
50.95159,24.04819,10.533,10.533
106.77355,9.9785,13.731,10.533
91.89483,8.28216,18.948,13.731
115.17629,3.54237,13.726,18.948
132.67751,0.99785,11.807,13.726
90.18217,1.04774,14.849,11.807
83.65266,1.64645,12.785,14.849
73.91192,0.89807,11.651,12.785
45.86714,6.93506,10.908,11.651
40.24747,13.17162,10.811,10.908
46.13474,11.07614,11.566,10.811
56.80317,9.1137,12.009,11.566
51.3084,11.50854,11.083,12.009
31.99957,32.18066,7.477,11.083
25.33299,37.51916,7.151,7.477
39.4128,26.14367,8.272,7.151
50.39932,16.76388,9.212,8.272
65.81245,9.87872,8.835,9.212
79.51893,4.88947,8.912,8.835
79.1456,7.93291,8.077,8.912
67.67909,10.677,6.831,8.077
48.05269,20.75528,6.869,6.831
55.35926,21.40388,9.157,6.869
47.83936,22.20216,7.454,9.157
50.93265,19.55786,7.113,7.454
43.51942,20.50582,6.117,7.113
46.71937,18.56001,7.902,6.117
50.77265,12.77248,7.082,7.902
34.23954,20.30625,9.008,7.082
30.82625,22.85077,8.658,9.008
32.42623,19.50797,6.23,8.658
19.46641,30.83357,5.24,6.23
18.77308,30.68389,5.828,5.24
15.73312,31.68174,7.389,5.828
23.09302,26.14367,9.489,7.389
34.13288,22.48489,10.354,9.489
39.46614,9.9785,11.533,10.354
51.01887,15.01764,5.793,11.533
59.20315,9.42968,6.053,5.793
61.27579,8.73119,6.055,6.053
57.98082,11.27571,5.57,6.055
71.79843,5.03914,8.687,5.57
106.71447,1.29721,5.697,8.687
91.0368,4.14108,5.948,5.697
79.0261,8.93076,5.472,5.948
71.53271,14.26926,6.983,5.472
62.81698,23.24991,7.333,6.983
56.12076,23.99829,8.595,7.333
53.03837,21.75313,8.109,8.595
83.91541,11.62495,7.605,8.109
93.37516,5.13893,9.027,7.605
134.2434,3.19312,7.352,9.027
99.32736,1.64645,7.051,7.352
120.58523,0.79828,7.163,7.051
64.73019,6.78538,7.604,7.163
38.63616,18.46023,7.603,7.604
34.11887,23.20001,8.313,7.603
41.18711,12.97205,9.396,8.313
38.47673,16.56431,9.214,9.396
42.7283,20.75528,8.56,9.214
27.70608,28.13937,8.634,8.56
26.05469,47.59745,2.538,8.634
17.42275,56.37853,1.819,2.538
20.28241,53.13551,1.859,1.819
38.3936,32.67959,2.339,1.859
41.14735,30.98324,2.942,2.339
59.20559,17.51227,3.9,2.942
66.24883,13.72044,4.607,3.9
57.66984,16.86367,5.971,4.607
55.23383,20.10668,7.594,5.971
60.42359,22.20216,7.763,7.594
41.62396,33.9269,8.666,7.763
45.06615,27.39098,10.059,8.666
36.22238,36.37163,7.575,10.059
46.70781,28.73808,6.267,7.575
69.00257,12.47313,4.902,6.267
85.41915,2.19527,7.245,4.902
69.79693,2.04559,7.364,7.245
56.08114,4.78968,5.677,7.364
34.42185,14.81807,5.334,5.677
29.2321,21.55356,5.228,5.334
30.0794,22.20216,5.201,5.228
35.26916,20.75528,5.346,5.201
43.35388,19.02567,6.688,5.346
42.01231,18.02782,5.406,6.688
14.93355,55.13121,8.702,5.406
30.34202,42.85766,9.105,8.702
31.97785,41.01164,10.637,9.105
27.75635,48.24605,8.13,10.637
33.56092,43.9054,7.366,8.13
36.56873,41.9097,7.022,7.366
45.9088,32.28045,7.786,7.022
46.80587,32.52991,6.952,7.786
54.77395,33.37808,4.751,6.952
57.25408,30.68389,3.557,4.751
71.81825,25.19571,4.559,3.557
72.45147,23.64905,4.332,4.559
89.443,18.21076,5.713,4.332
132.8189,8.6314,5.92,5.713
120.31271,6.98495,5.94,5.92
89.65408,10.32775,3.759,5.94
80.15571,12.77248,3.745,3.759
57.78176,22.05249,3.659,3.745
36.88535,36.87056,3.684,3.659
18.36352,53.98369,2.948,3.684
14.08925,59.37208,2.511,2.948
11.23974,64.41122,2.162,2.511
18.01173,63.72935,2.255,2.162
14.21238,57.8753,2.736,2.255
24.50264,37.51916,4.261,2.736
24.02941,38.71658,4.626,4.261
25.86974,38.71658,4.8,4.626
27.02652,37.71873,5.526,4.8
26.34297,39.16561,5.409,5.526
37.49009,31.38238,6.732,5.409
45.64011,26.39313,7.308,6.732
59.94208,16.16517,7.226,7.308
50.5827,30.23486,6.439,7.226
41.90688,35.32389,6.356,6.439
39.59332,37.21981,7.284,6.356
42.95849,41.46067,5.045,7.284
67.8292,20.30625,1.445,5.045
55.63046,25.09593,2.071,1.445
46.69173,30.93335,3.521,2.071
36.54364,32.6297,4.422,3.521
31.12782,38.91615,5.994,4.422
20.55908,47.8968,5.138,5.994
12.19874,58.22455,5.109,5.138
5.99421,63.2138,5.952,5.109
5.88905,63.46326,3.269,5.952
6.99324,63.76262,2.415,3.269
13.53079,63.99545,4.571,2.415
8.69336,60.66928,6.698,4.571
21.69062,49.39358,3.156,6.698
18.2327,55.33078,3.11,3.156
19.33295,54.23315,3.122,3.11
46.68199,39.86411,3.246,3.122
49.61599,24.09808,2.988,3.246
55.11724,25.2955,2.764,2.988
38.19436,45.2525,2.531,2.764
33.16465,48.19616,2.324,2.531
43.59082,49.64304,2.287,2.324
43.17168,54.03358,2.809,2.287
23.68155,59.62154,2.451,2.809
21.63823,55.92949,1.954,2.451
22.68609,52.28734,1.913,1.954
28.29212,48.19616,1.664,1.913
36.15104,44.00519,2.823,1.664
50.66385,31.03314,2.614,2.823
48.41096,27.88991,3.225,2.614
24.67701,46.74927,3.565,3.225
13.46495,58.82326,3.897,3.565
16.55613,53.08562,3.284,3.897
16.29416,51.48906,3.622,3.284
16.29416,43.85551,4.528,3.622
16.7657,48.09637,4.646,4.528
14.39056,46.83243,3.792,4.646
196.70788,1.49678,17.236,3.792
158.02408,1.74624,15.719,17.236
141.57955,2.14538,12.455,15.719
87.1821,5.63785,10.035,12.455
107.54199,5.03914,9.634,10.035
93.6555,5.53807,9.576,9.634
99.65906,4.29076,11.12,9.576
57.58195,13.72044,6.597,11.12
48.18508,24.84647,6.196,6.597
31.63614,38.5669,5.923,6.196
35.23827,39.86411,5.007,5.923
35.91694,42.10927,4.89,5.007
34.08977,41.80992,5.27,4.89
36.96103,38.41723,4.434,5.27
35.13386,38.01809,3.839,4.434
51.21296,23.89851,3.398,3.839
44.89617,21.70324,2.975,3.398
22.6047,42.5583,2.744,2.975
21.61281,45.40218,2.789,2.744
16.28791,49.74282,2.789,2.789
15.45264,49.54325,3.058,2.789
26.72888,43.50626,3.164,3.058
29.86117,47.29809,2.866,3.164
19.76824,47.49766,2.973,2.866
40.053,30.78367,11.719,2.973
45.72285,24.34754,10.979,11.719
56.49034,19.45808,9.753,10.979
63.40859,14.76818,9.744,9.753
98.78007,10.42753,8.884,9.744
93.16225,1.54667,9.034,8.884
86.40005,3.69205,8.097,9.034
67.83002,5.48818,5.001,8.097
51.80882,17.16302,3.937,5.001
61.06783,23.24991,2.786,3.937
58.8311,20.70539,1.967,2.786
63.04447,18.6099,1.784,1.967
59.81942,20.70539,2.055,1.784
58.88312,20.95485,1.7,2.055
41.04132,28.33894,1.117,1.7
37.76426,33.42798,1.04,1.117
18.83011,49.8925,1.026,1.04
14.92885,52.23745,2.117,1.026
16.95751,49.74282,4.043,2.117
16.12524,52.33723,4.579,4.043
24.76004,50.44132,5.011,4.579
49.15596,26.99184,8.442,5.011
70.39619,8.31542,14.099,8.442
103.20151,1.59656,17.948,14.099
66.2892,4.04129,13.89,17.948
74.37451,3.79183,8.031,13.89
79.1946,5.43828,7.509,8.031
64.06056,13.22151,6.448,7.509
89.0421,11.87442,6.842,6.448
76.13669,18.01119,5.686,6.842
57.6856,23.99829,4.343,5.686
53.22831,28.73808,3.424,4.343
56.90816,30.68389,3.134,3.424
44.57288,40.51271,2.834,3.134
34.36258,46.5497,3.098,2.834
27.21019,52.5368,1.683,3.098
26.53641,50.04218,1.572,1.683
27.93579,48.09637,2.071,1.572
26.64007,46.10067,2.601,2.071
30.47541,40.81207,4.295,2.601
32.9632,36.87056,5.001,4.295
26.6919,42.15916,6.111,5.001
18.71024,41.66024,6.02,6.111
14.40844,41.9097,5.83,6.02
19.74682,37.36948,9.38,5.83
25.60349,35.37378,10.537,9.38
33.72336,33.72733,10.541,10.537
32.75588,30.93335,11.151,10.541
45.70226,32.48002,3.87,11.151
115.211,6.58581,5.181,3.87
136.84856,3.49248,8.047,5.181
158.74433,2.39484,8.963,8.047
190.96829,1.64645,8.212,8.963
189.31578,1.74624,10.087,8.212
174.18498,2.09549,12.747,10.087
162.46248,1.79613,11.099,12.747
140.20522,2.84387,11.88,11.099
101.00973,9.03054,12.951,11.88
86.96339,15.26711,8.91,12.951
94.0382,18.6598,10.675,8.91
177.07687,10.92646,15.698,10.675
206.04746,8.28216,17.658,15.698
142.89055,6.13678,14.057,17.658
112.93879,2.99355,15.599,14.057
158.69269,0.6985,15.578,15.599
198.04311,0.34925,15.005,15.578
90.93974,0.59871,14.644,15.005
56.54686,3.89162,14.453,14.644
60.11009,2.04559,14.283,14.453
50.14338,6.43613,14.698,14.283
55.90995,6.71886,15.057,14.698
59.55925,3.85835,13.925,15.057
8.74701,72.99273,1.868,13.925
15.84753,61.66713,1.78,1.868
38.58975,42.00949,1.964,1.78
40.64787,44.05508,4.093,1.964
80.72977,17.76173,5.166,4.093
45.07283,31.88131,3.452,5.166
39.3101,41.85981,2.703,3.452
35.55403,49.19401,2.13,2.703
24.33727,56.87745,1.855,2.13
38.58975,45.80132,3.763,1.855
57.73027,32.38023,4.378,3.763
73.83506,21.45378,4.456,4.378
77.69404,15.26711,6.004,4.456
76.81934,14.01979,6.344,6.004
90.45438,9.87872,6.037,6.344
94.36481,7.08474,5.981,6.037
70.79934,8.73119,4.559,5.981
39.82463,24.79657,3.684,4.559
24.02855,40.76217,3.651,3.684
11.31966,57.82541,2.619,3.651
14.35539,51.28949,0.718,2.619
10.49641,57.97509,1.154,0.718
16.25915,57.8753,1.33,1.154
9.60456,53.75085,2.568,1.33
33.21975,26.69249,6.382,2.568
46.39487,19.60775,7.338,6.382
48.75306,19.60775,6.151,7.338
62.38956,13.3213,5.359,6.151
90.6366,11.47528,5.295,5.359
99.55672,8.83097,4.978,5.295
86.63792,11.92431,4.363,4.978
76.8463,15.317,4.019,4.363
43.62655,36.92045,2.977,4.019
24.91481,55.38068,3.182,2.977
19.99337,56.97724,4.192,3.182
19.63451,57.42627,3.638,4.192
23.83825,52.98584,3.352,3.638
21.1212,52.08777,3.32,3.352
39.23485,37.86841,3.273,3.32
0,42.57493,0,3.273
37.9874,43.10712,4.509,0
21.17246,56.87745,3.619,4.509
9.89415,65.00993,2.861,3.619
6.25434,63.51315,4.108,2.861
6.10054,64.76047,3.68,4.108
7.4847,66.95574,3.346,3.68
14.69598,72.37739,3.094,3.346
12.71373,69.51688,2.495,3.094
42.11298,11.17592,5.637,2.495
33.11448,21.50367,6.033,5.637
36.86814,20.90496,6.669,6.033
49.72314,20.90496,8.305,6.669
68.1315,17.61205,9.113,8.305
58.00176,19.60775,8.811,9.113
65.35481,17.56216,7.055,8.811
68.49144,19.75743,4.287,7.055
51.06006,29.83572,3.63,4.287
37.07382,42.75787,3.781,3.63
34.7085,46.5497,4.106,3.781
30.44064,47.14841,3.965,4.106
32.85738,44.85336,4.321,3.965
42.31866,37.07013,5.089,4.321
45.86664,32.08088,5.744,5.089
69.31415,17.3127,4.531,5.744
70.23971,17.36259,2.02,4.531
56.0478,16.6641,3.42,2.02
26.17278,33.87701,3.271,3.42
11.67234,46.44992,3.342,3.271
12.18654,45.05293,3.333,3.342
16.55724,41.80992,3.155,3.333
22.282,39.914,3.842,3.155
25.16152,27.9398,5.83,3.842
64.10766,2.6942,10.368,5.83
48.94463,15.71614,9.07,10.368
74.16478,4.29076,7.446,9.07
90.25616,3.19312,8.751,7.446
72.15335,6.38624,10.274,8.751
94.33058,4.09119,6.292,10.274
91.28766,4.04129,6.81,6.292
46.3143,16.36474,5.136,6.81
44.50918,18.75958,4.39,5.136
42.18831,23.74883,3.725,4.39
47.80998,25.9441,3.83,3.725
58.74387,20.90496,4.518,3.83
56.11354,20.6056,5.116,4.518
64.26239,16.91356,7.629,5.116
97.52823,7.88302,5.512,7.629
127.18382,2.49463,5.599,5.512
121.40743,0.6486,5.193,5.599
70.50296,3.89162,5.415,5.193
47.91313,9.18022,6.001,5.415
38.32019,9.77893,5.906,6.001
34.91624,11.82452,6.394,5.906
42.23988,8.6813,5.761,6.394
44.97336,8.18237,5.615,5.761
45.52349,10.8433,5.488,5.615
22.50251,39.11572,4.307,5.488
31.81389,23.20001,7.606,4.307
26.22706,29.2869,5.811,7.606
27.46858,29.83572,5.283,5.811
26.27879,32.97894,4.314,5.283
46.86729,23.2998,3.63,4.314
39.83202,27.74023,3.687,3.63
76.45679,12.37334,4.141,3.687
114.42654,4.93936,5.738,4.141
86.95796,6.58581,7.24,5.738
90.32041,5.88732,8.307,7.24
96.94183,5.08904,7.602,8.307
95.64859,6.78538,7.443,7.602
134.0839,5.38839,8.027,7.443
237.95754,2.6942,9.993,8.027
222.59376,1.3471,15.637,9.993
217.4725,1.04774,13.651,15.637
174.69187,0.49893,13.278,13.651
112.82291,0.89807,18.396,13.278
71.33553,0.84817,19.321,18.396
82.14708,0.79828,15.554,19.321
93.4242,0.6985,13.741,15.554
96.56248,0.59871,13.066,13.741
57.3857,3.1266,12.432,13.066
441.8514,1.19742,20.781,12.432
454.71885,1.19742,20.823,20.781
543.39006,1.19742,20.637,20.823
565.23358,1.39699,21.639,20.637
572.28992,1.04774,19.901,21.639
457.15743,0.6486,15.321,19.901
356.60459,0.89807,13.302,15.321
332.32248,0.79828,11.028,13.302
239.29294,1.9957,10.637,11.028
108.85442,12.52302,9.738,10.637
81.92618,18.41033,9.402,9.738
83.27519,18.31055,9.613,9.402
87.89294,15.36689,8.994,9.613
265.07971,3.84172,10.83,8.994
411.7063,1.39699,11.3,10.83
504.26888,1.04774,9.014,11.3
283.91391,0.84817,7.308,9.014
129.86779,0.79828,7.202,7.308
54.53098,13.17162,7.282,7.202
25.63112,32.6297,6.791,7.282
21.22091,36.37163,7.557,6.791
39.64003,21.35399,7.72,7.557
35.21252,34.19299,7.181,7.72
17.64085,43.9054,5.308,7.181
34.65851,9.3299,15.833,5.308
87.53095,0.84817,16.484,15.833
80.19334,0.49893,16.752,16.484
89.40439,0.29936,16.014,16.752
86.90648,0.89807,16.755,16.014
89.87274,0.74839,13.793,16.755
82.79533,1.24731,12.467,13.793
100.22867,1.39699,12.186,12.467
117.34976,2.29506,12.969,12.186
122.7619,1.79613,14.517,12.969
223.87524,2.89377,19.219,14.517
148.36548,5.88732,17.172,19.219
231.73325,3.79183,18.887,17.172
395.29436,1.64645,17.948,18.887
342.47396,1.89592,16.521,17.948
359.64709,1.64645,17.649,16.521
409.50122,1.49678,17.849,17.649
284.39753,1.04774,14.576,17.849
234.59544,0.94796,17.54,14.576
264.62241,1.14753,21.208,17.54
264.57037,0.89807,23.915,21.208
303.4441,1.04774,25.535,23.915
385.92719,1.33047,24.873,25.535
426.31008,1.26394,23.328,24.873
50.00258,3.79183,16.113,23.328
40.76411,8.03269,15.302,16.113
53.8128,3.59226,13.847,15.302
71.55901,0.6985,11.613,13.847
102.35392,0.29936,10.559,11.613
107.93876,0.19957,9.67,10.559
137.68977,0.34925,10.069,9.67
103.29342,0.39914,8.682,10.069
83.30283,1.44688,8.676,8.682
124.06694,1.3471,7.89,8.676
69.7322,5.03914,7.538,7.89
80.01456,3.74194,6.696,7.538
79.85798,6.13678,6.168,6.696
44.10457,12.02409,7.974,6.168
70.46292,7.18452,8.203,7.974
134.29711,1.09764,7.747,8.203
111.90556,1.29721,8.158,7.747
60.85909,6.88517,8.569,8.158
28.60273,19.80732,9.604,8.569
24.53154,22.20216,11.585,9.604
19.15548,26.04389,12.09,11.585
26.25396,19.60775,15.922,12.09
38.8329,9.91198,20.491,15.922
34.51813,6.91843,18.059,20.491
21.88218,33.47787,7.947,18.059
28.94939,27.24131,7.501,7.947
25.75606,34.87486,6.684,7.501
25.33726,35.67314,5.859,6.684
20.31169,42.50841,5.264,5.859
26.8554,40.71228,5.138,5.264
23.60972,44.85336,3.455,5.138
35.23135,32.03099,4.298,3.455
25.54666,40.5626,3.863,4.298
36.3307,37.02024,4.492,3.863
30.36283,36.47142,4.432,4.492
29.31584,31.08303,4.641,4.432
24.39497,30.08518,5.555,4.641
30.67693,24.69679,5.801,5.555
50.15102,12.77248,5.882,5.801
58.63168,6.33635,5.991,5.882
56.17124,4.39054,5.698,5.991
64.54719,2.54452,7.252,5.698
38.94818,8.6813,9.135,7.252
25.02316,13.92001,12.458,9.135
19.63114,19.25851,13.359,12.458
23.76677,16.06539,14.113,13.359
24.77886,18.56001,15.941,14.113
28.75744,10.57721,16.281,15.941
