Ozone,Nitrogen Oxide,PM2.5,PM10
63.91078,0,8.529,16.858
44.69842,0,7.352,15.08
36.62858,0,6.594,12.705
19.03038,0,6.566,12.733
20.84955,0,6.081,11.165
26.98246,0,6.313,12.053
34.35338,0,6.046,10.634
35.80334,0,6.111,11.643
31.10433,0,5.059,9.992
32.68228,0,5.238,10.365
36.08754,0,4.675,8.369
0,4.12445,,
49.35939,4.83957,6.372,11.983
26.49554,18.85937,5.827,10.198
15.95474,23.15012,4.886,8.412
13.67041,31.23271,4.056,6.845
47.30105,9.87872,4.538,7.28
31.72793,24.08145,4.727,7.137
42.0627,24.01492,4.651,8.002
8.36671,0,1.58,3.078
32.88568,0,3.395,5.713
59.31222,0,4.616,7.483
55.528,0,5.631,8.205
58.42506,0,5.708,8.415
49.52954,0,5.525,8.968
42.09255,0,4.441,7.7
31.90146,0,4.128,7.904
22.78189,0,4.06,7.078
20.48436,0,3.496,5.966
32.64561,0,3.089,5.543
25.28841,0,2.925,5.107
24.96052,0,3.422,6.551
16.97511,0,2.9,6.229
35.66999,0,3.322,6.845
43.09498,0,6.405,14.035
47.99959,0,8.531,20.838
54.28756,0,9.004,21.598
42.27223,0,9.844,22.648
28.94526,0,9.013,21.61
9.98263,0,7.765,19.04
10.64875,0,7.63,18.545
14.0498,0,7.322,17.403
21.11681,0,7.041,15.193
3.06945,0,7.145,11.748
15.88644,0,4.038,6.303
34.97472,0,2.995,4.956
35.24132,0,3.384,5.086
28.64403,0,4.235,5.823
27.8466,0,2.694,3.886
29.9185,0,1.411,2.043
27.13737,0,1.257,2.292
26.71537,0,1.244,2.146
19.69554,0,2.225,3.633
28.45964,0,3.75,6.19
27.75258,0,3.618,5.915
30.91728,0,3.985,6.545
29.34905,0,2.92,4.437
34.81022,0,2.235,3.812
34.97343,0,1.8,3.753
32.69345,0,1.83,3.601
26.56561,0,1.51,3.356
22.0096,0,1.173,2.515
13.36756,0,1.098,2.256
13.36865,0,0.881,1.76
11.86743,0,0.71,1.604
11.29451,0,0.822,1.463
7.72447,0,0.984,1.861
22.56981,0,5.945,10.862
20.7333,0,5.709,9.664
28.51491,0,5.853,10.711
22.06941,0,5.47,9.233
24.45722,0,5.029,9.007
21.51399,0,4.812,8.198
23.23219,0,5.907,11.135
18.19022,0,6.085,12.948
16.31726,0,6.897,13.268
11.75298,0,6.221,13.693
8.58345,0,8.682,18.928
9.32304,0,6.919,13.365
7.65264,0,7.263,13.723
8.54184,0,8.751,17.778
9.76067,0,11.281,21.178
10.65451,0,11.552,21.41
14.20097,0,12.686,22.358
16.29404,0,12.234,22.108
10.1278,0,11.934,21.693
6.50878,0,11.422,19.323
4.51183,0,11.179,19.383
2.1708,0,10.854,18.558
1.34058,0,10.479,18.068
2.00778,0,9.333,15.338
32.87041,0,6.036,11.603
39.53483,0,6.831,13.34
56.05117,0,10.269,22.56
56.08294,0,9.245,17.798
75.80794,0,11.469,19.51
78.69903,0,9.654,18.963
60.80194,0,6.691,15.975
37.9573,0,6.146,14.493
20.66663,0,5.616,14.375
17.33857,0,4.937,11.605
9.37114,0,4.672,10.978
12.10842,0,4.674,11.113
13.16799,0,4.636,10.394
17.34883,0,4.868,11.265
13.4547,0,5.344,12.5
23.95116,0,5.293,12.278
40.65057,0,5.032,11.455
46.74037,0,4.63,10.574
32.22073,0,4.03,8.236
31.10226,0,3.824,7.508
24.31416,0,3.909,8.104
18.59737,0,4.337,8.409
21.09626,0,5.253,9.688
24.57716,0,5.895,10.433
3.9472,0,4.391,7.63
8.43712,0,3.99,7.282
25.92427,0,4.112,8.355
24.30078,0,4.272,8.602
38.62222,0,5.041,9.973
28.28633,0,5.091,10.643
18.14441,0,4.424,9.982
16.25533,0,4.202,8.72
22.28235,0,4.831,11.517
16.17263,0,5.147,14.25
11.16727,0,5.209,12.988
9.84537,0,5.344,13.75
10.51371,0,5.056,11.975
10.78345,0,4.521,9.817
13.62076,0,5.017,9.053
26.83042,0,4.56,9.748
59.66565,0,6.177,13.79
62.12153,0,6.6,11.885
48.30547,0,5.517,9.898
33.83303,0,4.918,8.767
17.08164,0,5.022,8.68
12.09197,0,5.286,9.258
19.37486,0,6.041,10.828
26.68978,0,5.932,11.503
25.48788,0,3.331,6.316
27.88907,0,3.517,7.202
35.54273,0,3.878,8.433
43.10651,0,4.1,9.369
55.81094,0,3.776,7.319
50.33634,0,3.039,7.667
42.27817,0,3.256,8.271
22.00086,0,2.945,8.191
17.80861,0,3.021,8.104
14.53675,0,3.717,9.928
16.66154,0,3.81,9.759
16.60791,0,3.807,8.22
12.01962,0,3.066,7.553
12.34878,0,1.768,5.573
14.07731,0,2.139,7.283
19.3528,0,2.7,7.866
20.87441,0,1.954,5.118
13.02816,0,1.095,2.492
6.60082,0,1.861,3.593
3.94017,0,2.524,4.767
3.11184,0,3.163,5.872
2.83327,0,3.831,7.051
2.52155,0,4.252,7.144
3.4824,0,4.48,8.039
33.75848,0,8.483,15.268
56.32815,0,9.217,14.883
56.9744,0,7.147,10.866
55.83799,0,7.838,13.093
66.52566,0,10.971,18.233
64.44214,0,6.561,13.405
48.32215,0,4.657,10.112
28.8479,0,4.291,9.91
24.93036,0,4.071,9.891
17.02248,0,2.774,6.938
13.85729,0,2.362,5.446
10.3525,0,3.305,6.877
11.63721,0,2.997,6.774
9.73922,0,2.89,8.227
12.11021,0,5.297,12.808
23.16259,0,4.963,10.85
51.47961,0,5.569,15.735
62.58404,0,5.187,14.553
49.03471,0,4.049,9.297
20.87325,0,3.677,8.105
13.4111,0,3.636,8.175
8.0909,0,3.333,6.905
10.47769,0,3.531,7.124
23.24744,0,3.313,6.153
13.99874,0,1.529,2.973
14.7451,0,1.799,2.795
23.4258,0,2.088,3.529
25.909,0,2.884,4.582
28.05995,0,2.556,4.505
26.4691,0,2.261,3.587
24.02557,0,2.19,4.15
26.44674,0,2.74,5.319
15.44094,0,2.063,3.061
9.41414,0,1.465,2.964
10.35339,0,1.053,2.121
3.7253,0,0.931,1.581
5.3809,0,1.065,1.964
7.31122,0,1.025,1.943
8.80563,0,1.402,3.567
15.93933,0,2.251,4.29
19.91656,0,3.117,5.515
25.32725,0,3.65,6.338
18.5224,0,3.646,5.778
14.54212,0,3.901,6.713
11.61008,0,4.246,6.397
11.38832,0,4.575,7.315
12.38155,0,6.274,10.069
26.16125,0,7.522,12.585
67.11324,0,15.543,24.085
71.81687,0,14.066,18.853
77.56008,0,15.007,27.493
73.10949,0,15.219,19.905
84.03104,0,14.922,19.758
65.09415,0,7.766,11.757
28.3966,0,4.29,7.49
18.4558,0,3.426,4.854
12.68751,0,3.694,5.937
9.92335,0,4.389,6.187
11.93105,0,3.405,5.468
11.89032,0,2.44,4.361
13.54747,0,2.937,4.935
10.04255,0,3.552,5.592
9.37637,0,4.175,6.494
18.85485,0,3.755,6.103
27.57156,0,3.802,6.531
29.03298,0,3.293,5.349
30.44927,0,2.634,4.454
26.60033,0,2.531,3.748
16.95928,0,2.24,3.897
7.74196,0,2.261,3.471
6.19414,0,2.041,3.071
7.59232,0,1.77,2.91
16.32618,0,6.564,9.121
14.95079,0,7.525,10.487
26.3646,0,7.284,10.094
32.76262,0,7.713,11.048
34.30732,0,5.937,9.717
48.49276,0,4.605,8.235
50.67386,0,3.663,7.805
40.58051,0,3.75,9.564
19.332,0,2.932,11.553
21.44821,0,3.035,12.89
24.5669,0,4.565,10.752
19.79227,0,3.547,10.241
22.76879,0,3.434,7.69
27.58782,0,4.917,11.172
34.58672,0,8.11,13.095
57.18824,0,8.93,15.15
60.97309,0,8.768,14.078
64.42433,0,10.325,15.613
47.71157,0,13.552,17.628
30.7257,0,15.642,19.963
31.35832,0,15.568,19.848
39.96545,0,15.83,21.095
50.69997,0,16.168,24.225
53.97576,0,15.337,28.295
7.60862,41.66024,2.234,3.89
26.57898,24.24776,3.049,4.756
42.84204,16.31485,3.383,4.663
34.01015,26.14367,4.654,6.675
35.88089,25.44518,5.367,7.909
37.69924,24.39743,5.767,8.533
40.5649,22.20216,3.875,6.511
39.98235,23.05034,4.304,7.25
27.71,31.88131,4.674,8.506
26.87434,30.73378,4.034,8.061
28.27089,29.48647,2.496,5.157
24.50972,24.09808,1.93,6.477
28.82193,0,1.689,4.891
25.0045,0,1.445,4.692
26.61359,0,1.547,4.073
37.34247,0,2.05,4.391
44.56289,0,2.518,3.937
47.29692,0,3.475,5.253
33.24388,0,4.422,5.635
21.38409,0,4.272,5.991
12.45816,0,4.506,6.225
12.50816,0,5.816,8.102
16.08969,0,6.178,9.26
9.40693,0,5.822,8.462
6.27724,41.95959,7.237,13.82
7.15749,46.20046,6.711,12.893
13.32226,44.15486,5.75,11.1
16.68067,43.35658,4.371,8.335
13.435,47.84691,3.067,5.17
29.89371,35.07443,4.625,6.372
28.35381,38.81637,5.78,7.875
26.09626,42.6082,5.791,8.94
28.80342,40.91185,4.836,8.287
21.60501,45.00304,4.432,9.026
24.33468,39.61465,4.224,8.051
22.84193,42.70798,3.893,6.563
29.1899,38.46712,4.162,7.239
33.60175,28.23916,3.876,7.589
36.52681,24.49722,3.364,6.513
37.88622,23.59915,2.311,4.96
37.24417,24.14797,2.147,4.237
34.25651,32.18066,1.597,3.069
20.48111,45.30239,1.736,2.753
7.05342,52.5368,1.765,3.117
5.50918,49.79272,1.91,3.027
3.6923,50.04218,1.415,2.478
3.45237,50.35816,1.559,2.62
4.33298,47.83028,1.856,3.247
25.23473,22.85077,11.427,18.978
44.65511,10.27786,11.922,19.27
59.48914,5.18882,10.745,17.99
60.49163,6.98495,10.226,17.313
60.80138,10.52732,9.427,17.203
55.4488,13.82022,7.612,13.305
43.99546,25.2955,7.056,11.815
37.73738,33.07873,5.11,9.212
17.83182,48.24605,4.351,9.927
17.3472,46.35013,4.036,7.996
18.95657,44.554,3.612,7.503
16.48593,41.71013,4.345,8.698
15.44296,39.31529,4.493,9.047
18.41846,35.67314,4.889,10.128
29.80701,23.10023,5.809,11.705
44.76657,11.57506,6.249,13.603
51.35252,4.44043,7.809,18.245
50.25695,2.89377,7.993,16.665
46.91633,2.89377,7.728,15.83
39.15319,2.49463,7.885,16.625
19.35746,19.25851,7.998,18.638
9.56918,30.5841,7.309,14.588
6.96745,38.84963,7.42,15.528
5.57422,40.7788,7.529,14.163
5.2206,47.84691,5.008,8.569
15.43852,37.02024,5.029,8.16
36.20874,20.20646,5.13,7.683
36.36953,20.10668,5.044,7.803
33.67428,22.55141,5.131,7.829
34.66788,21.90281,5.735,7.774
34.22848,23.69894,5.133,7.88
33.47159,23.20001,5.545,8.85
33.03782,24.99614,5.229,8.11
29.64102,24.94625,5.159,8.286
31.74971,25.09593,5.271,9.275
27.23998,28.23916,4.104,6.755
27.2951,27.19141,3.721,6.926
29.88033,23.9484,4.366,6.098
32.24922,20.6056,5.638,7.658
33.39755,19.05894,5.657,7.953
38.92977,15.11743,7.877,10.507
37.91884,19.85722,6.439,8.317
27.13394,30.53421,6.103,7.994
13.40054,41.46067,4.912,6.742
16.69643,30.53421,6.959,10.033
14.60897,31.78152,8.684,13.205
15.81436,33.12862,9.275,13.975
23.43106,22.8175,10.448,16.218
37.82584,6.23656,13.491,17.22
40.66666,5.9871,14.021,18.248
51.30969,3.69205,14.193,19.285
47.49644,3.39269,16.076,20.788
47.5022,6.53592,13.995,19.56
41.26162,19.40818,10.91,16.608
30.00777,27.54066,7.626,12.348
31.93779,25.74453,7.042,12.255
27.33309,29.63615,6.727,12.233
22.29308,33.32819,7.188,12.193
26.2558,29.03744,8.671,13.56
26.31481,27.69034,8.238,12.603
21.56283,29.03744,9.035,13.588
18.97206,31.9312,8.101,12.538
21.49264,27.98969,7.643,12.585
31.10582,21.10453,6.724,11.2
40.80151,10.02839,7.432,12.943
41.74582,9.3299,7.429,12.765
27.32267,26.24346,6.109,10.691
17.77437,31.53206,5.72,10.13
12.23112,35.87271,6.066,10.275
7.68259,40.6125,6.013,10.704
7.60859,42.44189,5.679,10.331
4.24529,49.29379,5.236,9.093
46.21378,1.59656,25.802,34.083
51.33952,3.24301,29.229,37.993
58.31241,3.19312,32.75,42.61
68.77397,3.04344,28.323,37.63
62.57673,15.56646,25.335,34.768
57.53549,27.84002,24.382,34.383
32.2716,54.43272,21.524,31.075
44.55606,43.95529,19.785,29.083
23.40861,60.02068,18.413,27.873
14.96992,68.65208,17.087,24.94
23.6425,60.32003,17.373,26.085
28.86172,57.2267,18.276,26.223
29.83952,50.99014,20.979,28.615
34.99,45.10282,18.903,25.313
50.4475,17.06324,20.071,29.363
47.47159,13.22151,15.849,23.295
51.73459,6.03699,13.106,19.725
50.76077,5.78753,12.955,18.22
39.45678,9.9785,12.505,17.39
33.72245,4.24086,12.085,15.725
30.42109,1.89592,12.804,15.58
31.31441,3.29291,13.311,15.753
28.72045,7.91628,14.75,17.82
21.71399,14.03642,14.491,18.325
9.53161,72.44391,9.409,17.315
11.99051,66.80606,9.875,17.808
37.79296,42.35873,9.697,17.943
37.62149,41.06153,10.356,20.225
31.53746,46.69938,10.533,20.11
27.43104,54.13336,9.918,18.358
26.93367,55.82971,9.856,18.418
34.05974,51.93809,9.995,18.988
30.11654,54.03358,9.942,18.713
26.17145,55.28089,10.123,19.658
23.10329,41.9097,15.712,30.158
24.47894,35.77292,19.71,41.663
22.56727,35.82282,16.505,34.405
21.96937,41.66024,13.627,32.53
36.54715,27.19141,12.151,24.85
33.05417,18.51012,12.927,24.84
38.40221,11.47528,14.601,26.045
56.11062,1.74624,22.234,37.768
51.96094,1.89592,45.045,60.933
32.09289,1.79613,21.132,32.75
29.24942,1.9957,23.701,34.705
35.29291,1.54667,26.168,45.915
32.34055,1.46351,24.788,32.595
48.0528,0.99785,23.694,30.37
54.92518,1.94581,12.901,21.07
65.44314,1.44688,16.559,26.308
77.20879,1.9957,14.677,25.605
70.05978,1.59656,14.347,23.803
67.26003,1.64645,14.257,24.465
69.20097,2.14538,10.972,21.55
70.86505,1.84602,11.387,22.638
51.63727,11.52517,10.821,21.163
45.44902,24.29765,8.834,20.608
46.43849,27.49077,11.394,35.913
45.39198,31.53206,12.861,23.25
53.64671,22.70109,8.177,20.138
43.69143,31.48217,7.729,16.99
18.37886,54.23315,8.549,24.795
36.27081,41.36088,8.64,21.01
46.33488,33.72733,8.363,21.368
48.12901,28.68819,7.68,16.813
53.48142,26.49292,7.403,14.775
40.62502,35.274,7.618,14.933
20.50303,52.63659,8.105,16.505
8.03974,65.70842,7.577,14.375
5.57734,68.70197,8.039,14.99
4.30161,68.31946,9.086,17.253
3.28306,71.77868,9.484,17.84
42.61671,1.79613,26.948,34.405
47.83368,1.14753,29.495,41.445
50.13273,1.24731,32.538,44.408
52.65279,1.39699,34.302,47.283
59.31053,1.39699,37.679,56.533
58.9887,1.24731,39.965,64.668
57.57255,1.04774,40.776,71.425
57.69046,1.14753,37.962,72.155
62.58302,1.84602,38.314,72.98
56.69769,2.94366,36.161,71.233
48.88734,3.44258,27.045,48.465
43.27714,5.13893,17.094,30.635
43.5917,5.18882,12.915,24.658
42.21928,5.23871,11.627,20.11
45.57924,2.39484,11.502,21.448
54.4972,2.89377,11.651,20.125
50.93198,2.04559,11.877,21.028
47.61499,3.09334,11.349,20.328
37.87084,6.28646,11.901,20.133
26.87405,15.46668,10.632,17.483
29.54774,17.66195,9.545,15.79
39.32222,12.32345,9.697,16.61
47.11933,3.1266,11.259,17.81
41.21538,13.23814,10.52,16.733
4.2556,62.21595,4.675,8.813
27.50635,49.84261,3.445,5.55
55.56914,31.83142,5.223,7.509
43.82282,33.82712,7.46,10.235
54.68963,24.09808,15.031,19.365
62.18682,10.52732,19.946,25
62.21185,19.35829,14.552,18.308
39.39208,31.43228,12.778,16.24
31.8089,27.14152,13.104,17.405
28.42976,23.15012,17.778,25.538
27.17446,24.74668,17.736,24.228
31.93735,16.21506,18.05,25.003
32.97842,10.12818,21.377,28.913
39.16731,5.23871,26.139,34.808
48.66197,2.44473,24.819,34.078
45.35728,2.6942,24.361,31.27
49.59876,1.39699,24.396,32.23
42.94626,1.64645,23.639,30.75
28.34018,4.88947,21.453,27.44
21.11579,11.07614,20.347,26.87
14.62148,19.50797,19.465,25.095
13.63854,21.55356,19.179,25.23
22.26627,15.16732,18.425,24
32.47608,6.31972,20.26,25.15
16.83982,49.29379,4.374,6.72
28.88515,48.39573,5.632,10.256
74.12673,18.31055,7.035,12.59
70.81383,12.82237,8.368,14.698
70.5325,11.17592,9.204,16.465
73.08625,10.32775,8.72,15.833
63.10667,16.41463,6.562,13.023
53.62571,25.14582,5.086,10.347
33.02614,39.2654,5.276,11.543
18.09437,51.18971,5.063,9.989
9.21132,56.42842,4.535,8.946
10.57351,54.68218,4.389,8.715
9.64595,55.8796,3.303,6.596
8.71966,51.73852,2.084,4.512
9.26458,48.39573,3.059,5.843
12.42507,44.90325,1.723,3.086
13.02409,44.50411,1.408,3.024
15.85749,42.90755,0.851,1.977
14.16847,46.99874,0.695,1.543
9.48217,52.93594,1.572,2.749
4.30546,60.12046,1.751,2.976
1.68967,65.90799,3.034,5.466
3.26969,67.05552,4.073,7.538
3.7057,65.19287,4.456,8.937
1.52404,64.11186,4.112,6.985
8.54563,57.82541,4.519,7.536
32.22296,36.77077,3.687,5.991
28.57612,39.56475,2.74,4.191
22.80646,50.34153,4.387,6.56
27.97733,49.04433,6.714,10.795
22.91533,53.28519,7.865,13.29
28.68494,49.49336,6.995,11.883
28.57604,50.39143,7.387,12.038
24.11269,55.48046,7.389,13.153
16.38361,62.16606,7.746,13.985
14.80509,61.51745,7.756,13.818
16.98231,57.67573,7.346,12.85
15.67597,56.5282,7.43,13.083
18.01651,54.38283,7.986,14.775
20.46593,50.99014,6.515,11.99
29.93695,41.46067,9.883,19.233
31.08002,37.56905,9.564,17.71
18.12549,52.5368,6.688,13.145
7.78361,65.60864,4.511,7.187
5.11649,72.04477,4.4,8.348
2.61267,71.69552,1.776,3.27
6.74943,51.15644,1.453,2.176
16.69208,47.76375,1.891,2.553
12.94015,44.15486,4.146,7.337
18.32254,36.42153,3.771,7.329
24.8471,36.42153,2.934,4.634
28.05491,31.33249,2.261,3.607
26.42379,28.03959,3.534,4.765
23.26943,42.00949,2.206,3.683
20.87752,40.76217,2.016,3.198
21.31185,48.19616,2.326,3.752
10.11072,53.33508,2.481,4.586
6.25073,60.81896,2.932,6.3
8.96876,64.61079,4.228,10.127
8.20774,69.60004,4.94,12.535
9.94772,68.95144,5.112,11.128
8.48051,67.50455,4.779,10.244
8.26271,63.56305,4.796,9.639
13.10214,58.37423,4.169,7.544
13.10276,57.27659,3.646,6.678
11.14563,59.2224,3.577,6.294
9.84074,61.31788,4.247,7.73
10.71065,59.07272,4.434,7.714
10.43927,60.96864,3.119,5.302
8.97101,63.51315,1.958,3.104
23.12587,54.21652,2.05,3.34
1.15938,62.79803,3.435,5.905
15.36881,36.47142,5.219,7.998
26.82663,27.59055,6.234,8.31
42.40921,14.46883,7.038,8.924
44.52729,12.87227,7.818,10.946
50.33524,9.42968,7.561,10.658
54.08373,8.88087,5.93,8.436
49.3093,15.317,4.823,6.764
54.8397,11.57506,4.596,6.479
48.97844,15.41678,4.578,6.691
40.56016,24.34754,3.567,4.907
42.02132,23.44948,3.291,4.291
41.46905,24.14797,3.955,5.2
41.6362,26.19356,2.599,3.83
46.41279,22.6512,2.648,3.832
51.24723,20.75528,3.007,4.714
54.99047,15.76603,4.427,7.954
56.40667,12.87227,4.29,8.878
62.80416,5.18882,4.705,8.872
32.96411,23.05034,5.055,9.279
21.61487,33.72733,4.344,8.029
12.87192,45.85121,3.618,7.251
8.30888,50.39143,3.276,6.389
7.6033,56.07917,3.49,7.088
3.83664,51.42254,4.154,7.444
4.3928,58.07487,3.815,5.592
15.62278,49.44347,3.106,4.506
36.34441,26.94195,3.557,5.118
27.60986,32.18066,3.413,4.973
29.23686,26.24346,2.442,3.436
31.29915,31.2826,1.948,2.71
29.13033,30.5841,2.628,3.614
32.97645,28.6383,3.936,5.891
34.71138,26.04389,4.528,6.64
27.81755,30.03529,2.93,5.222
29.54168,27.9398,2.405,4.126
24.11869,28.98754,2.224,3.711
0,0,2.53,4.921
29.27568,0,,
37.12994,20.95485,1.726,3.392
38.76255,17.71184,3.229,5.245
44.13624,15.46668,3.689,6.005
46.80293,12.6727,2.358,4.559
35.0948,19.75743,2.102,3.714
19.69012,33.57765,2.884,4.575
14.70076,33.22841,5.405,8.078
8.73324,40.21336,5.327,8.665
7.81125,42.84103,4.783,7.651
10.05315,41.71013,4.319,6.924
47.17465,1.69635,12.823,16.69
59.20715,1.89592,14.882,19.823
67.82039,1.29721,18.476,24.555
75.40687,2.14538,19.828,32.293
78.36316,1.9957,16.986,58.173
77.19544,1.39699,10.008,21.843
77.27093,2.04559,8.769,25.558
51.21249,17.71184,4.939,11.506
17.53008,44.75357,3.65,9.381
13.83671,52.13766,3.239,8.824
11.55705,51.48906,2.873,10.6
8.51653,53.83401,2.664,6.717
18.55142,39.61465,3.713,7.849
17.41394,39.01594,3.463,6.968
14.48905,42.40863,3.333,5.861
16.82432,38.71658,4.539,7.766
25.786,36.02239,4.768,7.183
38.1081,30.48432,5.513,8.416
21.76898,48.49551,5.207,7.212
10.4768,56.27874,5.234,7.403
6.73082,60.32003,4.704,7.171
3.63666,64.16176,4.746,7.25
3.25633,65.32591,5.312,7.929
3.40072,62.26584,5.208,7.549
28.94312,6.18667,12.901,15.973
34.44794,1.74624,11.682,15.058
44.1487,1.24731,12.882,16.663
37.30487,1.59656,8.143,11.5
41.16775,1.39699,6.659,9.516
38.96264,2.6942,5.693,8.097
45.48562,1.9957,5.258,7.29
39.94676,3.9914,7.386,9.818
41.13679,3.54237,6.026,9.375
34.52846,7.08474,9.741,13.785
38.91267,6.23656,8.542,13.305
44.40138,3.39269,11.833,15.98
57.41555,2.99355,18.896,24.025
66.35813,2.29506,19.535,25.71
76.80231,1.59656,23.844,35.65
69.50298,2.34495,20.686,32.335
55.77627,2.52789,19.783,29.2
58.41385,2.89377,16.113,23.26
42.8292,1.14753,13.097,16.143
37.46181,2.09549,13.186,16.045
33.33354,2.79398,13.585,19.635
37.84699,1.69635,10.277,12.695
43.84676,2.32832,9.946,12.893
41.44599,1.39699,12.021,16.51
45.09145,2.14538,13.009,17.588
54.75918,2.29506,16.531,23.3
65.94007,1.9957,18.321,25.693
69.84289,2.04559,16.609,38.355
82.38941,2.14538,10.133,21.81
87.66788,2.24516,10.944,32.693
80.94861,1.9957,5.846,14.165
52.81221,11.17592,4.812,12.941
27.38382,34.92475,3.757,7.518
18.14664,42.50841,3.449,7.146
18.58058,43.65594,3.053,7.422
17.54786,41.16131,3.141,7.24
17.33037,39.41508,3.601,7.629
18.68999,30.78367,4.798,10.008
27.70418,18.21076,7.037,13.322
38.23561,9.28001,8.493,15.51
55.82493,3.29291,11.38,20.023
53.69791,2.04559,9.844,15.798
44.32713,4.39054,10.033,14.973
35.06006,9.13033,9.866,13.963
16.85278,25.2955,10.089,13.355
17.23466,20.90496,12.094,15.73
17.75958,23.9484,12.087,16.023
25.65825,9.57936,15.597,19.948
6.74616,48.74497,2.25,4.011
9.30331,45.60175,2.5,3.724
9.95618,42.5583,3.896,5.565
16.15958,36.97034,7.785,9.353
20.29459,34.67529,8.727,10.796
19.75,32.87916,5.169,7.206
22.85119,29.08733,4.605,6.701
18.33516,38.21766,3.721,5.463
14.36179,43.2568,3.003,5.901
12.89244,43.45637,3.186,4.795
12.12896,45.40218,2.933,7.722
12.78128,41.51056,3.464,5.987
16.69601,35.32389,4.811,6.517
19.79675,30.53421,5.231,7.623
21.86212,27.14152,6.28,10.623
20.56024,25.69464,7.916,10.563
29.31923,13.3213,10.639,13.12
41.44824,6.03699,8.843,11.323
41.50572,7.08474,10.185,12.68
32.37032,5.43828,12.453,15.135
32.20708,6.48603,13.573,16.643
31.55614,7.73334,12.675,16.545
49.97694,2.99355,11.278,15.695
48.14354,2.19527,11.455,15.87
49.80537,6.48603,7.126,13.108
51.99367,8.6314,7.123,12.798
61.66817,4.39054,8.065,13.405
65.85579,2.59441,8.933,15.223
62.6478,3.54237,8.79,15.185
45.89404,17.76173,9.413,16.335
46.43989,23.2998,6.554,12.37
30.21349,42.40863,5.563,10.844
12.79253,62.16606,6.093,12.198
7.23783,67.70412,6.116,12.578
7.45425,66.65638,6.306,12.843
9.79671,63.91229,6.947,14.275
7.40207,61.96649,7.737,15.518
9.90705,54.68218,7.362,13.309
15.24192,45.65164,5.086,9.696
10.83267,50.79057,4.459,9.088
5.27965,57.97509,3.285,5.817
8.27511,43.55615,1.209,2.623
4.73593,43.00734,1.765,3.287
2.55829,49.54325,1.797,3.989
1.79606,51.73852,1.975,4.17
6.42485,47.79702,2.128,4.618
11.39777,42.04275,1.888,3.078
4.21019,50.15859,1.885,2.87
60.26266,2.19527,17.425,24.948
71.48561,2.09549,19.597,27.09
92.36693,3.09334,23.719,41.565
99.26989,2.84387,19.922,39.755
85.28837,2.59441,18.144,32.02
80.30916,2.09549,14.705,29.48
79.11572,1.9957,13.377,51.58
68.67541,9.03054,11.884,70.82
25.60273,42.70798,4.731,10.356
21.18995,48.5454,4.867,11.096
19.77433,48.29594,5.063,9.78
25.81811,34.37593,6.914,13.705
42.2644,18.90926,9.309,17.54
47.21275,11.77463,11.899,24.823
55.63843,7.48388,10.795,22.835
61.70818,4.78968,9.191,23.13
66.42905,3.04344,7.98,20.708
60.63217,2.19527,5.628,10.651
41.38628,2.09549,5.086,8.597
36.82966,4.88947,5.721,9.496
26.48253,14.56861,5.402,9.122
23.32156,22.10238,5.686,10.742
25.356,30.00202,6.623,12.695
31.09461,20.68876,6.675,12.355
49.18035,4.83957,9.871,14.178
58.12082,3.84172,9.524,13.078
67.0003,3.44258,9.68,13.523
63.40503,3.59226,8.766,12.47
65.31573,3.54237,9.438,13.738
66.02538,4.73979,9.448,14.09
64.17344,6.6856,9.384,13.75
57.19675,12.57291,8.729,16.038
46.23717,21.3041,8.283,25.868
25.68219,41.61035,7.368,21.328
26.17217,40.6125,8.16,23.933
22.90061,45.40218,7.693,19.613
21.97329,46.7659,8.482,22.928
45.30533,24.49722,9.657,17.21
50.1044,16.01549,8.442,18.078
56.42894,11.9742,7.261,14.318
64.71808,4.59011,6.873,12.053
49.67433,9.67915,7.086,10.281
39.64213,14.51872,8.039,11.21
34.46267,13.92001,10.241,13.673
38.71626,10.77678,11.844,15.588
48.36144,3.29291,13.693,19.465
56.77082,2.59441,16.316,22.143
54.79699,2.46136,18.646,26.443
66.91678,2.39484,22.243,28.96
65.02028,1.84602,22.998,31.38
67.9182,2.24516,20.469,30.338
71.20223,1.64645,13.741,19.298
79.11252,1.9957,11.597,17.138
75.79046,3.89162,13.738,18.955
73.38814,4.29076,14.41,21.295
68.64328,6.48603,14.13,24.225
47.80109,25.74453,11.882,18.693
35.30578,38.51701,9.404,16.985
30.3395,39.66454,14.073,21.133
49.16092,17.56216,12.283,19.213
50.03282,14.6185,15.488,23.38
51.94273,12.6727,11.925,18.2
61.1064,9.18022,10.052,15.785
60.10981,4.44043,12.045,19.735
64.96191,2.19527,11.993,21.203
45.06443,2.24516,9.5,12.463
42.72572,2.79398,10.479,13.263
37.21598,5.88732,9.953,14.123
35.52517,10.02839,10.293,14.175
40.32764,7.93291,10.026,14.49
43.07452,10.57721,9.18,13.303
51.8723,3.06007,9.876,14
65.15066,1.89592,28.13,38.038
57.39593,1.89592,27.611,41.835
57.99665,2.29506,38.29,59.48
66.95281,2.39484,50.967,66.808
55.53914,2.19527,22.059,29.883
59.30729,1.3471,21.951,31.78
67.33508,1.89592,27.653,45.303
65.91519,2.09549,28.387,47.568
60.83639,1.89592,27.637,49.83
54.66538,2.6942,26.408,42.193
54.33771,2.84387,27.882,47.913
